domain,project,ID,type,time,num
modeling,papyrus,328226,N,76,3622
modeling,papyrus,318977,N,21,3622
modeling,papyrus,477664,N,0,3622
modeling,papyrus,348706,N,56,3622
modeling,papyrus,376189,N,344,3622
modeling,papyrus,391516,N,163,3622
modeling,papyrus,418999,N,7,3622
modeling,papyrus,422038,N,78,3622
modeling,papyrus,475286,N,1,3622
modeling,papyrus,435383,N,0,3622
modeling,papyrus,376189,Y,344,3622
modeling,papyrus,391516,Y,163,3622
modeling,papyrus,431023,N,0,3622
modeling,papyrus,409486,N,1,3622
modeling,papyrus,417678,N,0,3622
modeling,papyrus,296780,N,0,3622
modeling,papyrus,295723,N,3,3622
modeling,papyrus,500390,N,0,3622
modeling,papyrus,313164,N,31,3622
modeling,papyrus,492727,N,0,3622
modeling,papyrus,362316,N,0,3622
modeling,papyrus,436837,N,5,3622
modeling,papyrus,460356,N,5,3622
modeling,papyrus,356899,N,29,3622
modeling,papyrus,318978,N,0,3622
modeling,papyrus,465377,N,3,3622
modeling,papyrus,409486,Y,1,3622
modeling,papyrus,463263,N,5,3622
modeling,papyrus,458110,N,183,3622
modeling,papyrus,477665,N,0,3622
modeling,papyrus,436837,Y,5,3622
modeling,papyrus,487707,N,0,3622
modeling,papyrus,462999,N,1,3622
modeling,papyrus,398388,N,0,3622
modeling,papyrus,363506,N,61,3622
modeling,papyrus,388082,N,211,3622
modeling,papyrus,357296,N,291,3622
modeling,papyrus,487311,N,11,3622
modeling,papyrus,411469,N,0,3622
modeling,papyrus,475948,N,0,3622
modeling,papyrus,425739,N,0,3622
modeling,papyrus,486122,N,0,3622
modeling,papyrus,374473,N,0,3622
modeling,papyrus,307880,N,71,3622
modeling,papyrus,493389,N,0,3622
modeling,papyrus,476873,N,294,3622
modeling,papyrus,357296,Y,291,3622
modeling,papyrus,443973,N,3,3622
modeling,papyrus,318979,N,2,3622
modeling,papyrus,477666,N,13,3622
modeling,papyrus,500656,N,0,3622
modeling,papyrus,429439,N,22,3622
modeling,papyrus,307880,Y,71,3622
modeling,papyrus,312637,N,0,3622
modeling,papyrus,480969,N,8,3622
modeling,papyrus,506074,N,36,3622
modeling,papyrus,502242,N,0,3622
modeling,papyrus,375927,N,773,3622
modeling,papyrus,481366,N,65,3622
modeling,papyrus,493257,N,4,3622
modeling,papyrus,391122,N,172,3622
modeling,papyrus,312241,N,28,3622
modeling,papyrus,429968,N,4,3622
modeling,papyrus,346991,N,2,3622
modeling,papyrus,411470,N,1,3622
modeling,papyrus,250669,N,164,3622
modeling,papyrus,298764,N,1135,3622
modeling,papyrus,347916,N,0,3622
modeling,papyrus,487312,N,0,3622
modeling,papyrus,434857,N,0,3622
modeling,papyrus,440274,N,0,3622
modeling,papyrus,407110,N,0,3622
modeling,papyrus,444238,N,48,3622
modeling,papyrus,375927,Y,773,3622
modeling,papyrus,298764,Y,1135,3622
modeling,papyrus,359808,N,527,3622
modeling,papyrus,366943,N,61,3622
modeling,papyrus,375135,N,5,3622
modeling,papyrus,510171,N,1,3622
modeling,papyrus,497486,N,0,3622
modeling,papyrus,359808,Y,527,3622
modeling,papyrus,366943,Y,61,3622
modeling,papyrus,288723,N,9,3622
modeling,papyrus,475157,N,0,3622
modeling,papyrus,296783,N,0,3622
modeling,papyrus,250670,N,164,3622
modeling,papyrus,267054,N,182,3622
modeling,papyrus,298765,N,1135,3622
modeling,papyrus,484010,N,1,3622
modeling,papyrus,366415,N,424,3622
modeling,papyrus,496298,N,0,3622
modeling,papyrus,374607,N,1,3622
modeling,papyrus,267054,Y,182,3622
modeling,papyrus,298765,Y,1135,3622
modeling,papyrus,397730,N,41,3622
modeling,papyrus,436047,N,0,3622
modeling,papyrus,329023,N,0,3622
modeling,papyrus,395484,N,123,3622
modeling,papyrus,307354,N,424,3622
modeling,papyrus,434594,N,10,3622
modeling,papyrus,373815,N,0,3622
modeling,papyrus,434594,Y,10,3622
modeling,papyrus,392181,N,138,3622
modeling,papyrus,280532,N,692,3622
modeling,papyrus,288724,N,9,3622
modeling,papyrus,422835,N,801,3622
modeling,papyrus,404337,N,63,3622
modeling,papyrus,437105,N,0,3622
modeling,papyrus,440276,N,0,3622
modeling,papyrus,400109,N,26,3622
modeling,papyrus,475158,N,0,3622
modeling,papyrus,348843,N,0,3622
modeling,papyrus,438955,N,408,3622
modeling,papyrus,491146,N,12,3622
modeling,papyrus,484011,N,1,3622
modeling,papyrus,491542,N,2,3622
modeling,papyrus,429574,N,7,3622
modeling,papyrus,436709,N,0,3622
modeling,papyrus,460228,N,7,3622
modeling,papyrus,455075,N,7,3622
modeling,papyrus,497487,N,67,3622
modeling,papyrus,485729,N,0,3622
modeling,papyrus,438955,Y,408,3622
modeling,papyrus,503038,N,0,3622
modeling,papyrus,395485,N,38,3622
modeling,papyrus,482822,N,0,3622
modeling,papyrus,433274,N,6,3622
modeling,papyrus,339066,N,0,3622
modeling,papyrus,374873,N,21,3622
modeling,papyrus,421911,N,813,3622
modeling,papyrus,460889,N,1,3622
modeling,papyrus,288725,N,9,3622
modeling,papyrus,313301,N,0,3622
modeling,papyrus,307091,N,1,3622
modeling,papyrus,458643,N,0,3622
modeling,papyrus,464853,N,10,3622
modeling,papyrus,494318,N,0,3622
modeling,papyrus,498414,N,0,3622
modeling,papyrus,421911,Y,813,3622
modeling,papyrus,496167,N,2,3622
modeling,papyrus,504492,N,0,3622
modeling,papyrus,506068,N,57,3622
modeling,papyrus,496299,N,12,3622
modeling,papyrus,358886,N,2,3622
modeling,papyrus,316869,N,11,3622
modeling,papyrus,508324,N,1,3622
modeling,papyrus,269699,N,128,3622
modeling,papyrus,428518,N,15,3622
modeling,papyrus,425215,N,1,3622
modeling,papyrus,503039,N,0,3622
modeling,papyrus,419005,N,98,3622
modeling,papyrus,438560,N,0,3622
modeling,papyrus,468025,N,0,3622
modeling,papyrus,288726,N,21,3622
modeling,papyrus,459701,N,106,3622
modeling,papyrus,346995,N,0,3622
modeling,papyrus,280402,N,357,3622
modeling,papyrus,419005,Y,98,3622
modeling,papyrus,298768,N,1135,3622
modeling,papyrus,469743,N,1,3622
modeling,papyrus,434993,N,0,3622
modeling,papyrus,397997,N,38,3622
modeling,papyrus,410285,N,1,3622
modeling,papyrus,466572,N,211,3622
modeling,papyrus,434861,N,0,3622
modeling,papyrus,404339,N,78,3622
modeling,papyrus,404339,Y,78,3622
modeling,papyrus,354791,N,90,3622
modeling,papyrus,492073,N,7,3622
modeling,papyrus,298768,Y,1135,3622
modeling,papyrus,470404,N,0,3622
modeling,papyrus,353602,N,1,3622
modeling,papyrus,494319,N,7,3622
modeling,papyrus,307357,N,497,3622
modeling,papyrus,339068,N,0,3622
modeling,papyrus,321627,N,568,3622
modeling,papyrus,329819,N,92,3622
modeling,papyrus,354791,Y,90,3622
modeling,papyrus,461816,N,2,3622
modeling,papyrus,468026,N,0,3622
modeling,papyrus,459702,N,0,3622
modeling,papyrus,488241,N,0,3622
modeling,papyrus,471328,N,23,3622
modeling,papyrus,397998,N,59,3622
modeling,papyrus,410286,N,1,3622
modeling,papyrus,301676,N,0,3622
modeling,papyrus,418478,N,162,3622
modeling,papyrus,460363,N,0,3622
modeling,papyrus,477804,N,243,3622
modeling,papyrus,403944,N,0,3622
modeling,papyrus,461816,Y,2,3622
modeling,papyrus,401830,N,0,3622
modeling,papyrus,347525,N,676,3622
modeling,papyrus,407908,N,1,3622
modeling,papyrus,420196,N,0,3622
modeling,papyrus,459042,N,15,3622
modeling,papyrus,462081,N,3,3622
modeling,papyrus,477804,Y,243,3622
modeling,papyrus,287935,N,27,3622
modeling,papyrus,442526,N,0,3622
modeling,papyrus,483486,N,0,3622
modeling,papyrus,460892,N,0,3622
modeling,papyrus,439355,N,21,3622
modeling,papyrus,417818,N,1178,3622
modeling,papyrus,288728,N,9,3622
modeling,papyrus,332727,N,1210,3622
modeling,papyrus,249750,N,3,3622
modeling,papyrus,351093,N,0,3622
modeling,papyrus,383861,N,25,3622
modeling,papyrus,406323,N,30,3622
modeling,papyrus,490357,N,12,3622
modeling,papyrus,375537,N,341,3622
modeling,papyrus,420593,N,0,3622
modeling,papyrus,348847,N,0,3622
modeling,papyrus,306830,N,92,3622
modeling,papyrus,330349,N,254,3622
modeling,papyrus,394828,N,66,3622
modeling,papyrus,376462,N,371,3622
modeling,papyrus,404077,N,0,3622
modeling,papyrus,410287,N,1,3622
modeling,papyrus,363910,N,15,3622
modeling,papyrus,375537,Y,341,3622
modeling,papyrus,420593,Y,0,3622
modeling,papyrus,417818,Y,1178,3622
modeling,papyrus,472256,N,0,3622
modeling,papyrus,447548,N,0,3622
modeling,papyrus,476220,N,0,3622
modeling,papyrus,461818,N,2,3622
modeling,papyrus,480316,N,89,3622
modeling,papyrus,249751,N,3,3622
modeling,papyrus,495245,N,1,3622
modeling,papyrus,427861,N,76,3622
modeling,papyrus,458515,N,21,3622
modeling,papyrus,477938,N,52,3622
modeling,papyrus,497361,N,0,3622
modeling,papyrus,492999,N,0,3622
modeling,papyrus,458383,N,16,3622
modeling,papyrus,461818,Y,2,3622
modeling,papyrus,462347,N,1,3622
modeling,papyrus,427861,Y,76,3622
modeling,papyrus,493001,N,0,3622
modeling,papyrus,458515,Y,21,3622
modeling,papyrus,363911,N,15,3622
modeling,papyrus,432486,N,0,3622
modeling,papyrus,499211,N,80,3622
modeling,papyrus,504100,N,0,3622
modeling,papyrus,385184,N,207,3622
modeling,papyrus,400511,N,0,3622
modeling,papyrus,425087,N,0,3622
modeling,papyrus,469086,N,0,3622
modeling,papyrus,492605,N,48,3622
modeling,papyrus,461819,N,2,3622
modeling,papyrus,509383,N,0,3622
modeling,papyrus,504096,N,0,3622
modeling,papyrus,288598,N,12,3622
modeling,papyrus,406325,N,30,3622
modeling,papyrus,360212,N,89,3622
modeling,papyrus,492605,Y,48,3622
modeling,papyrus,364176,N,6,3622
modeling,papyrus,461819,Y,2,3622
modeling,papyrus,435790,N,1,3622
modeling,papyrus,431694,N,0,3622
modeling,papyrus,316874,N,0,3622
modeling,papyrus,365894,N,462,3622
modeling,papyrus,431298,N,135,3622
modeling,papyrus,435394,N,0,3622
modeling,papyrus,404608,N,0,3622
modeling,papyrus,472258,N,0,3622
modeling,papyrus,473183,N,0,3622
modeling,papyrus,482300,N,193,3622
modeling,papyrus,444379,N,5,3622
modeling,papyrus,488378,N,0,3622
modeling,papyrus,489435,N,46,3622
modeling,papyrus,288599,N,12,3622
modeling,papyrus,439094,N,14,3622
modeling,papyrus,427863,N,2,3622
modeling,papyrus,473844,N,8,3622
modeling,papyrus,360081,N,0,3622
modeling,papyrus,327313,N,17,3622
modeling,papyrus,330352,N,0,3622
modeling,papyrus,494324,N,1,3622
modeling,papyrus,355853,N,29,3622
modeling,papyrus,497231,N,0,3622
modeling,papyrus,439094,Y,14,3622
modeling,papyrus,476619,N,0,3622
modeling,papyrus,466313,N,9,3622
modeling,papyrus,431298,Y,135,3622
modeling,papyrus,300359,N,383,3622
modeling,papyrus,403684,N,0,3622
modeling,papyrus,477015,N,1,3622
modeling,papyrus,486921,N,0,3622
modeling,papyrus,481376,N,0,3622
modeling,papyrus,468031,N,4,3622
modeling,papyrus,413726,N,0,3622
modeling,papyrus,461821,N,2,3622
modeling,papyrus,440284,N,0,3622
modeling,papyrus,336827,N,0,3622
modeling,papyrus,476091,N,5,3622
modeling,papyrus,476223,N,0,3622
modeling,papyrus,288600,N,12,3622
modeling,papyrus,485208,N,7,3622
modeling,papyrus,495382,N,131,3622
modeling,papyrus,477941,N,0,3622
modeling,papyrus,496439,N,1,3622
modeling,papyrus,496307,N,0,3622
modeling,papyrus,458386,N,28,3622
modeling,papyrus,432753,N,0,3622
modeling,papyrus,448080,N,30,3622
modeling,papyrus,497496,N,78,3622
modeling,papyrus,399853,N,428,3622
modeling,papyrus,480187,N,339,3622
modeling,papyrus,470410,N,0,3622
modeling,papyrus,468296,N,0,3622
modeling,papyrus,494854,N,1,3622
modeling,papyrus,287940,N,754,3622
modeling,papyrus,368803,N,49,3622
modeling,papyrus,467107,N,48,3622
modeling,papyrus,473185,N,51,3622
modeling,papyrus,497761,N,1,3622
modeling,papyrus,461822,N,2,3622
modeling,papyrus,478206,N,2,3622
modeling,papyrus,271292,N,344,3622
modeling,papyrus,505953,N,0,3622
modeling,papyrus,392058,N,168,3622
modeling,papyrus,472921,N,0,3622
modeling,papyrus,316216,N,0,3622
modeling,papyrus,397079,N,0,3622
modeling,papyrus,473185,Y,51,3622
modeling,papyrus,325333,N,30,3622
modeling,papyrus,495383,N,7,3622
modeling,papyrus,376467,N,303,3622
modeling,papyrus,461822,Y,2,3622
modeling,papyrus,469618,N,98,3622
modeling,papyrus,466447,N,1,3622
modeling,papyrus,338414,N,0,3622
modeling,papyrus,474507,N,0,3622
modeling,papyrus,497497,N,0,3622
modeling,papyrus,467107,Y,48,3622
modeling,papyrus,492873,N,28,3622
modeling,papyrus,317670,N,0,3622
modeling,papyrus,496837,N,0,3622
modeling,papyrus,460898,N,0,3622
modeling,papyrus,461823,N,2,3622
modeling,papyrus,358366,N,0,3622
modeling,papyrus,271293,N,9,3622
modeling,papyrus,425884,N,39,3622
modeling,papyrus,458652,N,7,3622
modeling,papyrus,431037,N,0,3622
modeling,papyrus,474111,N,0,3622
modeling,papyrus,495384,N,19,3622
modeling,papyrus,461559,N,0,3622
modeling,papyrus,438965,N,2,3622
modeling,papyrus,461823,Y,2,3622
modeling,papyrus,469619,N,44,3622
modeling,papyrus,508597,N,35,3622
modeling,papyrus,487060,N,75,3622
modeling,papyrus,421392,N,5,3622
modeling,papyrus,317935,N,14,3622
modeling,papyrus,362991,N,65,3622
modeling,papyrus,355856,N,35,3622
modeling,papyrus,508333,N,3,3622
modeling,papyrus,403819,N,0,3622
modeling,papyrus,345418,N,51,3622
modeling,papyrus,365898,N,41,3622
modeling,papyrus,351496,N,0,3622
modeling,papyrus,438965,Y,2,3622
modeling,papyrus,471337,N,0,3622
modeling,papyrus,397477,N,80,3622
modeling,papyrus,421392,Y,5,3622
modeling,papyrus,448611,N,14,3622
modeling,papyrus,476226,N,2,3622
modeling,papyrus,475169,N,0,3622
modeling,papyrus,481379,N,0,3622
modeling,papyrus,480190,N,10,3622
modeling,papyrus,249757,N,3,3622
modeling,papyrus,458653,N,1,3622
modeling,papyrus,374619,N,864,3622
modeling,papyrus,472923,N,6,3622
modeling,papyrus,495385,N,10,3622
modeling,papyrus,448611,Y,14,3622
modeling,papyrus,496838,N,0,3622
modeling,papyrus,497367,N,0,3622
modeling,papyrus,487061,N,65,3622
modeling,papyrus,327185,N,0,3622
modeling,papyrus,374619,Y,864,3622
modeling,papyrus,366031,N,40,3622
modeling,papyrus,508597,Y,35,3622
modeling,papyrus,388493,N,0,3622
modeling,papyrus,408973,N,5,3622
modeling,papyrus,468299,N,0,3622
modeling,papyrus,466317,N,1,3622
modeling,papyrus,470281,N,1,3622
modeling,papyrus,469224,N,2,3622
modeling,papyrus,287943,N,27,3622
modeling,papyrus,368806,N,20,3622
modeling,papyrus,478341,N,1,3622
modeling,papyrus,473188,N,13,3622
modeling,papyrus,365635,N,1,3622
modeling,papyrus,408973,Y,5,3622
modeling,papyrus,417826,N,342,3622
modeling,papyrus,461825,N,2,3622
modeling,papyrus,476095,N,0,3622
modeling,papyrus,249758,N,3,3622
modeling,papyrus,323486,N,7,3622
modeling,papyrus,485212,N,0,3622
modeling,papyrus,402235,N,1,3622
modeling,papyrus,493668,N,0,3622
modeling,papyrus,420601,N,0,3622
modeling,papyrus,461561,N,0,3622
modeling,papyrus,471735,N,26,3622
modeling,papyrus,461825,Y,2,3622
modeling,papyrus,487062,N,75,3622
modeling,papyrus,470281,Y,1,3622
modeling,papyrus,467507,N,0,3622
modeling,papyrus,479927,N,0,3622
modeling,papyrus,485212,Y,0,3622
modeling,papyrus,491422,N,4,3622
modeling,papyrus,501332,N,0,3622
modeling,papyrus,472923,Y,6,3622
modeling,papyrus,352555,N,112,3622
modeling,papyrus,457994,N,1,3622
modeling,papyrus,317673,N,0,3622
modeling,papyrus,425094,N,64,3622
modeling,papyrus,495386,N,11,3622
modeling,papyrus,506088,N,2,3622
modeling,papyrus,473584,N,52,3622
modeling,papyrus,318466,N,0,3622
modeling,papyrus,461826,N,2,3622
modeling,papyrus,458655,N,0,3622
modeling,papyrus,400254,N,1,3622
modeling,papyrus,497501,N,5,3622
modeling,papyrus,508732,N,0,3622
modeling,papyrus,483099,N,0,3622
modeling,papyrus,281338,N,176,3622
modeling,papyrus,477946,N,0,3622
modeling,papyrus,507675,N,1,3622
modeling,papyrus,458655,Y,0,3622
modeling,papyrus,317938,N,42,3622
modeling,papyrus,352688,N,602,3622
modeling,papyrus,474511,N,95,3622
modeling,papyrus,287945,N,27,3622
modeling,papyrus,500671,N,0,3622
modeling,papyrus,486535,N,0,3622
modeling,papyrus,509129,N,1,3622
modeling,papyrus,447557,N,0,3622
modeling,papyrus,474511,Y,95,3622
modeling,papyrus,381889,N,27,3622
modeling,papyrus,249760,N,3,3622
modeling,papyrus,480193,N,27,3622
modeling,papyrus,485214,N,0,3622
modeling,papyrus,495388,N,7,3622
modeling,papyrus,346875,N,0,3622
modeling,papyrus,465659,N,0,3622
modeling,papyrus,324281,N,0,3622
modeling,papyrus,364184,N,46,3622
modeling,papyrus,281207,N,350,3622
modeling,papyrus,439894,N,3,3622
modeling,papyrus,392724,N,0,3622
modeling,papyrus,399859,N,178,3622
modeling,papyrus,404087,N,0,3622
modeling,papyrus,475569,N,19,3622
modeling,papyrus,482704,N,3,3622
modeling,papyrus,458260,N,14,3622
modeling,papyrus,412279,N,0,3622
modeling,papyrus,461035,N,0,3622
modeling,papyrus,493803,N,0,3622
modeling,papyrus,496842,N,0,3622
modeling,papyrus,425096,N,64,3622
modeling,papyrus,508337,N,9,3622
modeling,papyrus,475569,Y,19,3622
modeling,papyrus,360485,N,93,3622
modeling,papyrus,454693,N,65,3622
modeling,papyrus,460771,N,0,3622
modeling,papyrus,492482,N,6,3622
modeling,papyrus,393121,N,0,3622
modeling,papyrus,501731,N,0,3622
modeling,papyrus,313183,N,24,3622
modeling,papyrus,495389,N,146,3622
modeling,papyrus,404220,N,0,3622
modeling,papyrus,324282,N,0,3622
modeling,papyrus,482969,N,416,3622
modeling,papyrus,348726,N,377,3622
modeling,papyrus,463414,N,0,3622
modeling,papyrus,399860,N,415,3622
modeling,papyrus,492086,N,76,3622
modeling,papyrus,407920,N,29,3622
modeling,papyrus,505827,N,62,3622
modeling,papyrus,318733,N,980,3622
modeling,papyrus,484555,N,1,3622
modeling,papyrus,404617,N,0,3622
modeling,papyrus,494729,N,0,3622
modeling,papyrus,357447,N,0,3622
modeling,papyrus,492615,N,99,3622
modeling,papyrus,273413,N,846,3622
modeling,papyrus,463811,N,0,3622
modeling,papyrus,318733,Y,980,3622
modeling,papyrus,497768,N,7,3622
modeling,papyrus,492615,Y,99,3622
modeling,papyrus,497372,N,1,3622
modeling,papyrus,273413,Y,846,3622
modeling,papyrus,466586,N,0,3622
modeling,papyrus,463415,N,49,3622
modeling,papyrus,399861,N,415,3622
modeling,papyrus,460244,N,0,3622
modeling,papyrus,476628,N,381,3622
modeling,papyrus,350577,N,0,3622
modeling,papyrus,407921,N,29,3622
modeling,papyrus,287948,N,27,3622
modeling,papyrus,468172,N,2,3622
modeling,papyrus,494730,N,10,3622
modeling,papyrus,505961,N,20,3622
modeling,papyrus,495787,N,28,3622
modeling,papyrus,470022,N,0,3622
modeling,papyrus,474118,N,4,3622
modeling,papyrus,249763,N,3,3622
modeling,papyrus,468172,Y,2,3622
modeling,papyrus,497505,N,78,3622
modeling,papyrus,487199,N,0,3622
modeling,papyrus,457470,N,26,3622
modeling,papyrus,394973,N,97,3622
modeling,papyrus,385724,N,207,3622
modeling,papyrus,327323,N,3,3622
modeling,papyrus,472797,N,0,3622
modeling,papyrus,473722,N,0,3622
modeling,papyrus,369208,N,0,3622
modeling,papyrus,430648,N,2,3622
modeling,papyrus,305654,N,0,3622
modeling,papyrus,502262,N,1,3622
modeling,papyrus,462359,N,0,3622
modeling,papyrus,306579,N,1061,3622
modeling,papyrus,454035,N,0,3622
modeling,papyrus,385724,Y,207,3622
modeling,papyrus,499091,N,0,3622
modeling,papyrus,347407,N,0,3622
modeling,papyrus,350446,N,1,3622
modeling,papyrus,439501,N,654,3622
modeling,papyrus,401580,N,66,3622
modeling,papyrus,497241,N,2,3622
modeling,papyrus,492617,N,6,3622
modeling,papyrus,372776,N,427,3622
modeling,papyrus,451525,N,25,3622
modeling,papyrus,249764,N,3,3622
modeling,papyrus,374626,N,86,3622
modeling,papyrus,501602,N,12,3622
modeling,papyrus,397088,N,53,3622
modeling,papyrus,441087,N,1,3622
modeling,papyrus,480990,N,0,3622
modeling,papyrus,492221,N,0,3622
modeling,papyrus,360092,N,858,3622
modeling,papyrus,492617,Y,6,3622
modeling,papyrus,492089,N,8,3622
modeling,papyrus,458264,N,31,3622
modeling,papyrus,508737,N,0,3622
modeling,papyrus,439766,N,33,3622
modeling,papyrus,497374,N,1,3622
modeling,papyrus,502131,N,0,3622
modeling,papyrus,435538,N,40,3622
modeling,papyrus,360092,Y,858,3622
modeling,papyrus,501074,N,5,3622
modeling,papyrus,496846,N,0,3622
modeling,papyrus,439766,Y,33,3622
modeling,papyrus,372777,N,427,3622
modeling,papyrus,461832,N,2,3622
modeling,papyrus,382951,N,0,3622
modeling,papyrus,398278,N,14,3622
modeling,papyrus,249765,N,3,3622
modeling,papyrus,290725,N,73,3622
modeling,papyrus,363396,N,16,3622
modeling,papyrus,389029,N,5,3622
modeling,papyrus,479009,N,0,3622
modeling,papyrus,491561,N,1,3622
modeling,papyrus,463550,N,3,3622
modeling,papyrus,331421,N,0,3622
modeling,papyrus,461832,Y,2,3622
modeling,papyrus,480859,N,2,3622
modeling,papyrus,290725,Y,73,3622
modeling,papyrus,430650,N,2,3622
modeling,papyrus,492222,N,10,3622
modeling,papyrus,419287,N,5,3622
modeling,papyrus,476631,N,0,3622
modeling,papyrus,487862,N,101,3622
modeling,papyrus,329043,N,202,3622
modeling,papyrus,463550,Y,3,3622
modeling,papyrus,469232,N,0,3622
modeling,papyrus,468175,N,1,3622
modeling,papyrus,496979,N,7,3622
modeling,papyrus,273417,N,704,3622
modeling,papyrus,355337,N,21,3622
modeling,papyrus,461833,N,34,3622
modeling,papyrus,468175,Y,1,3622
modeling,papyrus,472932,N,5,3622
modeling,papyrus,350977,N,3,3622
modeling,papyrus,492223,N,10,3622
modeling,papyrus,355337,Y,21,3622
modeling,papyrus,342653,N,525,3622
modeling,papyrus,348731,N,1022,3622
modeling,papyrus,505700,N,0,3622
modeling,papyrus,461833,Y,34,3622
modeling,papyrus,350977,Y,3,3622
modeling,papyrus,363926,N,5,3622
modeling,papyrus,465269,N,0,3622
modeling,papyrus,463155,N,0,3622
modeling,papyrus,477557,N,0,3622
modeling,papyrus,275664,N,9,3622
modeling,papyrus,466987,N,121,3622
modeling,papyrus,249767,N,3,3622
modeling,papyrus,384935,N,126,3622
modeling,papyrus,472801,N,1,3622
modeling,papyrus,463552,N,8,3622
modeling,papyrus,466987,Y,121,3622
modeling,papyrus,486014,N,0,3622
modeling,papyrus,467516,N,1,3622
modeling,papyrus,387578,N,2,3622
modeling,papyrus,402905,N,0,3622
modeling,papyrus,424442,N,0,3622
modeling,papyrus,379254,N,0,3622
modeling,papyrus,492885,N,0,3622
modeling,papyrus,434484,N,0,3622
modeling,papyrus,421139,N,0,3622
modeling,papyrus,501077,N,1,3622
modeling,papyrus,463156,N,0,3622
modeling,papyrus,378990,N,0,3622
modeling,papyrus,316493,N,0,3622
modeling,papyrus,382954,N,868,3622
modeling,papyrus,488393,N,15,3622
modeling,papyrus,249768,N,3,3622
modeling,papyrus,479144,N,6,3622
modeling,papyrus,327460,N,0,3622
modeling,papyrus,355075,N,1194,3622
modeling,papyrus,497378,N,79,3622
modeling,papyrus,491300,N,39,3622
modeling,papyrus,401056,N,0,3622
modeling,papyrus,492225,N,10,3622
modeling,papyrus,479144,Y,6,3622
modeling,papyrus,487997,N,0,3622
modeling,papyrus,491961,N,0,3622
modeling,papyrus,355075,Y,1194,3622
modeling,papyrus,375159,N,333,3622
modeling,papyrus,485751,N,8,3622
modeling,papyrus,326932,N,11,3622
modeling,papyrus,502003,N,0,3622
modeling,papyrus,447698,N,34,3622
modeling,papyrus,507156,N,0,3622
modeling,papyrus,308302,N,0,3622
modeling,papyrus,347148,N,1,3622
modeling,papyrus,403435,N,0,3622
modeling,papyrus,476106,N,7,3622
modeling,papyrus,315305,N,50,3622
modeling,papyrus,384937,N,232,3622
modeling,papyrus,374631,N,0,3622
modeling,papyrus,481127,N,3,3622
modeling,papyrus,470821,N,0,3622
modeling,papyrus,308302,Y,0,3622
modeling,papyrus,492226,N,10,3622
modeling,papyrus,497379,N,0,3622
modeling,papyrus,348734,N,173,3622
modeling,papyrus,462365,N,0,3622
modeling,papyrus,391676,N,144,3622
modeling,papyrus,399868,N,10,3622
modeling,papyrus,491962,N,184,3622
modeling,papyrus,486809,N,0,3622
modeling,papyrus,507289,N,0,3622
modeling,papyrus,476503,N,0,3622
modeling,papyrus,484695,N,118,3622
modeling,papyrus,436468,N,3,3622
modeling,papyrus,488791,N,0,3622
modeling,papyrus,317552,N,251,3622
modeling,papyrus,304207,N,29,3622
modeling,papyrus,475182,N,28,3622
modeling,papyrus,476239,N,2,3622
modeling,papyrus,249770,N,3,3622
modeling,papyrus,441225,N,58,3622
modeling,papyrus,436072,N,0,3622
modeling,papyrus,487338,N,32,3622
modeling,papyrus,313985,N,42,3622
modeling,papyrus,315967,N,0,3622
modeling,papyrus,355870,N,4,3622
modeling,papyrus,498173,N,0,3622
modeling,papyrus,356927,N,30,3622
modeling,papyrus,385467,N,5,3622
modeling,papyrus,410043,N,1,3622
modeling,papyrus,391545,N,534,3622
modeling,papyrus,399737,N,3,3622
modeling,papyrus,481525,N,12,3622
modeling,papyrus,447700,N,20,3622
modeling,papyrus,360627,N,0,3622
modeling,papyrus,364723,N,0,3622
modeling,papyrus,465009,N,0,3622
modeling,papyrus,472144,N,0,3622
modeling,papyrus,494738,N,3,3622
modeling,papyrus,391545,Y,534,3622
modeling,papyrus,491699,N,0,3622
modeling,papyrus,373708,N,34,3622
modeling,papyrus,249771,N,3,3622
modeling,papyrus,374633,N,337,3622
modeling,papyrus,491699,Y,0,3622
modeling,papyrus,360231,N,900,3622
modeling,papyrus,436998,N,463,3622
modeling,papyrus,497381,N,0,3622
modeling,papyrus,470823,N,9,3622
modeling,papyrus,401059,N,0,3622
modeling,papyrus,465538,N,0,3622
modeling,papyrus,373708,Y,34,3622
modeling,papyrus,315968,N,0,3622
modeling,papyrus,464481,N,0,3622
modeling,papyrus,477562,N,0,3622
modeling,papyrus,326935,N,92,3622
modeling,papyrus,328917,N,104,3622
modeling,papyrus,473202,N,0,3622
modeling,papyrus,359439,N,5,3622
modeling,papyrus,317422,N,8,3622
modeling,papyrus,332749,N,158,3622
modeling,papyrus,384940,N,257,3622
modeling,papyrus,370670,N,1,3622
modeling,papyrus,441227,N,29,3622
modeling,papyrus,487340,N,0,3622
modeling,papyrus,450344,N,96,3622
modeling,papyrus,506631,N,0,3622
modeling,papyrus,317158,N,0,3622
modeling,papyrus,438981,N,0,3622
modeling,papyrus,409252,N,1,3622
modeling,papyrus,386658,N,15,3622
modeling,papyrus,315969,N,0,3622
modeling,papyrus,430657,N,42,3622
modeling,papyrus,441227,Y,29,3622
modeling,papyrus,341470,N,28,3622
modeling,papyrus,382430,N,269,3622
modeling,papyrus,430525,N,56,3622
modeling,papyrus,467521,N,98,3622
modeling,papyrus,483641,N,45,3622
modeling,papyrus,501346,N,14,3622
