domain,project,BEASS2_ID
eclipse,jdt,64345
eclipse,jdt,170842
eclipse,jdt,31582
eclipse,jdt,7007
eclipse,jdt,424799
eclipse,jdt,334689
eclipse,jdt,220002
eclipse,jdt,129891
eclipse,jdt,7012
eclipse,jdt,7013
eclipse,jdt,260968
eclipse,jdt,15212
eclipse,jdt,47980
eclipse,jdt,121710
eclipse,jdt,105324
eclipse,jdt,154479
eclipse,jdt,416624
eclipse,jdt,15219
eclipse,jdt,64372
eclipse,jdt,441204
eclipse,jdt,97142
eclipse,jdt,498530
eclipse,jdt,7034
eclipse,jdt,490363
eclipse,jdt,39805
eclipse,jdt,23423
eclipse,jdt,15233
eclipse,jdt,23426
eclipse,jdt,31619
eclipse,jdt,23428
eclipse,jdt,170884
eclipse,jdt,170885
eclipse,jdt,23431
eclipse,jdt,260997
eclipse,jdt,129929
eclipse,jdt,23434
eclipse,jdt,441217
eclipse,jdt,433026
eclipse,jdt,39823
eclipse,jdt,269201
eclipse,jdt,7058
eclipse,jdt,31634
eclipse,jdt,154518
eclipse,jdt,138135
eclipse,jdt,211864
eclipse,jdt,269208
eclipse,jdt,56218
eclipse,jdt,383899
eclipse,jdt,334742
eclipse,jdt,105373
eclipse,jdt,7070
eclipse,jdt,113567
eclipse,jdt,31648
eclipse,jdt,23457
eclipse,jdt,31650
eclipse,jdt,88995
eclipse,jdt,31652
eclipse,jdt,23461
eclipse,jdt,105381
eclipse,jdt,7079
eclipse,jdt,170914
eclipse,jdt,7081
eclipse,jdt,97194
eclipse,jdt,39852
eclipse,jdt,15277
eclipse,jdt,449433
eclipse,jdt,97196
eclipse,jdt,7088
eclipse,jdt,203687
eclipse,jdt,7090
eclipse,jdt,7091
eclipse,jdt,154534
eclipse,jdt,392119
eclipse,jdt,48056
eclipse,jdt,441272
eclipse,jdt,64442
eclipse,jdt,39867
eclipse,jdt,7100
eclipse,jdt,72634
eclipse,jdt,244667
eclipse,jdt,129955
eclipse,jdt,23488
eclipse,jdt,383931
eclipse,jdt,72614
eclipse,jdt,7107
eclipse,jdt,72643
eclipse,jdt,97221
eclipse,jdt,15302
eclipse,jdt,80839
eclipse,jdt,23497
eclipse,jdt,129988
eclipse,jdt,97227
eclipse,jdt,39878
eclipse,jdt,97228
eclipse,jdt,48078
eclipse,jdt,129998
eclipse,jdt,97222
eclipse,jdt,375740
eclipse,jdt,203715
eclipse,jdt,326610
eclipse,jdt,7126
eclipse,jdt,424920
eclipse,jdt,293821
eclipse,jdt,48090
eclipse,jdt,433119
eclipse,jdt,293856
eclipse,jdt,318433
eclipse,jdt,474082
eclipse,jdt,31716
eclipse,jdt,15333
eclipse,jdt,293861
eclipse,jdt,203748
eclipse,jdt,490469
eclipse,jdt,15338
eclipse,jdt,359402
eclipse,jdt,15340
eclipse,jdt,244716
eclipse,jdt,15343
eclipse,jdt,72688
eclipse,jdt,56305
eclipse,jdt,7154
eclipse,jdt,97266
eclipse,jdt,351219
eclipse,jdt,56309
eclipse,jdt,97264
eclipse,jdt,343031
eclipse,jdt,474103
eclipse,jdt,367599
eclipse,jdt,39930
eclipse,jdt,64506
eclipse,jdt,433147
eclipse,jdt,490402
eclipse,jdt,416766
eclipse,jdt,343039
eclipse,jdt,23552
eclipse,jdt,15361
eclipse,jdt,56323
eclipse,jdt,7172
eclipse,jdt,15364
eclipse,jdt,89093
eclipse,jdt,56324
eclipse,jdt,48136
eclipse,jdt,39945
eclipse,jdt,39946
eclipse,jdt,39947
eclipse,jdt,318476
eclipse,jdt,293898
eclipse,jdt,367631
eclipse,jdt,23568
eclipse,jdt,171024
eclipse,jdt,7186
eclipse,jdt,97299
eclipse,jdt,343060
eclipse,jdt,15382
eclipse,jdt,15383
eclipse,jdt,89111
eclipse,jdt,367632
eclipse,jdt,7195
eclipse,jdt,31771
eclipse,jdt,15389
eclipse,jdt,351262
eclipse,jdt,39967
eclipse,jdt,416800
eclipse,jdt,490409
eclipse,jdt,23587
eclipse,jdt,375844
eclipse,jdt,457765
eclipse,jdt,56358
eclipse,jdt,23591
eclipse,jdt,171049
eclipse,jdt,7210
eclipse,jdt,7211
eclipse,jdt,15403
eclipse,jdt,7212
eclipse,jdt,97323
eclipse,jdt,121901
eclipse,jdt,302123
eclipse,jdt,7221
eclipse,jdt,359478
eclipse,jdt,23607
eclipse,jdt,39991
eclipse,jdt,72759
eclipse,jdt,171074
eclipse,jdt,212035
eclipse,jdt,293957
eclipse,jdt,367686
eclipse,jdt,23624
eclipse,jdt,7241
eclipse,jdt,31818
eclipse,jdt,23627
eclipse,jdt,40012
eclipse,jdt,48205
eclipse,jdt,130126
eclipse,jdt,425040
eclipse,jdt,15441
eclipse,jdt,244818
eclipse,jdt,23639
eclipse,jdt,56408
eclipse,jdt,269401
eclipse,jdt,343129
eclipse,jdt,375901
eclipse,jdt,343134
eclipse,jdt,105567
eclipse,jdt,351327
eclipse,jdt,220257
eclipse,jdt,23654
eclipse,jdt,40039
eclipse,jdt,506984
eclipse,jdt,113769
eclipse,jdt,31851
eclipse,jdt,162923
eclipse,jdt,31853
eclipse,jdt,48237
eclipse,jdt,228464
eclipse,jdt,441456
eclipse,jdt,23668
eclipse,jdt,154740
eclipse,jdt,23672
eclipse,jdt,56441
eclipse,jdt,48250
eclipse,jdt,425084
eclipse,jdt,31869
eclipse,jdt,121982
eclipse,jdt,121983
eclipse,jdt,48256
eclipse,jdt,31875
eclipse,jdt,40068
eclipse,jdt,23685
eclipse,jdt,23686
eclipse,jdt,40071
eclipse,jdt,318597
eclipse,jdt,7305
eclipse,jdt,23689
eclipse,jdt,23690
eclipse,jdt,23692
eclipse,jdt,81034
eclipse,jdt,7310
eclipse,jdt,15502
eclipse,jdt,457871
eclipse,jdt,23697
eclipse,jdt,23698
eclipse,jdt,31881
eclipse,jdt,64661
eclipse,jdt,97430
eclipse,jdt,113815
eclipse,jdt,171154
eclipse,jdt,31897
eclipse,jdt,64665
eclipse,jdt,97420
eclipse,jdt,392327
eclipse,jdt,23710
eclipse,jdt,244895
eclipse,jdt,40096
eclipse,jdt,7330
eclipse,jdt,105634
eclipse,jdt,48292
eclipse,jdt,48293
eclipse,jdt,23718
eclipse,jdt,23719
eclipse,jdt,48260
eclipse,jdt,48298
eclipse,jdt,72869
eclipse,jdt,23724
eclipse,jdt,23725
eclipse,jdt,162987
eclipse,jdt,23727
eclipse,jdt,162978
eclipse,jdt,466098
eclipse,jdt,277669
eclipse,jdt,81078
eclipse,jdt,294071
eclipse,jdt,146616
eclipse,jdt,23737
eclipse,jdt,31929
eclipse,jdt,64698
eclipse,jdt,64700
eclipse,jdt,212156
eclipse,jdt,23742
eclipse,jdt,31936
eclipse,jdt,64699
eclipse,jdt,294081
eclipse,jdt,105667
eclipse,jdt,310470
eclipse,jdt,244925
eclipse,jdt,48328
eclipse,jdt,261322
eclipse,jdt,318667
eclipse,jdt,130253
eclipse,jdt,48334
eclipse,jdt,89296
eclipse,jdt,171217
eclipse,jdt,23762
eclipse,jdt,474323
eclipse,jdt,326858
eclipse,jdt,318680
eclipse,jdt,138457
eclipse,jdt,7386
eclipse,jdt,72923
eclipse,jdt,220378
eclipse,jdt,335070
eclipse,jdt,7391
eclipse,jdt,433373
eclipse,jdt,326881
eclipse,jdt,31970
eclipse,jdt,359646
eclipse,jdt,7397
eclipse,jdt,15593
eclipse,jdt,7405
eclipse,jdt,64749
eclipse,jdt,212208
eclipse,jdt,335085
eclipse,jdt,81140
eclipse,jdt,48373
eclipse,jdt,48374
eclipse,jdt,163060
eclipse,jdt,40184
eclipse,jdt,72954
eclipse,jdt,253172
eclipse,jdt,15615
eclipse,jdt,31999
eclipse,jdt,253184
eclipse,jdt,48386
eclipse,jdt,89347
eclipse,jdt,433412
eclipse,jdt,130306
eclipse,jdt,32006
eclipse,jdt,367879
eclipse,jdt,195842
eclipse,jdt,32009
eclipse,jdt,48393
eclipse,jdt,318731
eclipse,jdt,457987
eclipse,jdt,417029
eclipse,jdt,7443
eclipse,jdt,72979
eclipse,jdt,32021
eclipse,jdt,179477
eclipse,jdt,113946
eclipse,jdt,72988
eclipse,jdt,72990
eclipse,jdt,7455
eclipse,jdt,7456
eclipse,jdt,15648
eclipse,jdt,72991
eclipse,jdt,32035
eclipse,jdt,48420
eclipse,jdt,81183
eclipse,jdt,195875
eclipse,jdt,32039
eclipse,jdt,15656
eclipse,jdt,81192
eclipse,jdt,351524
eclipse,jdt,261409
eclipse,jdt,48428
eclipse,jdt,236830
eclipse,jdt,130350
eclipse,jdt,466208
eclipse,jdt,7472
eclipse,jdt,417072
eclipse,jdt,97586
eclipse,jdt,105778
eclipse,jdt,7476
eclipse,jdt,23861
eclipse,jdt,228665
eclipse,jdt,40252
eclipse,jdt,294204
eclipse,jdt,286014
eclipse,jdt,351548
eclipse,jdt,163137
eclipse,jdt,482626
eclipse,jdt,466244
eclipse,jdt,294216
eclipse,jdt,97609
eclipse,jdt,310602
eclipse,jdt,138571
eclipse,jdt,253260
eclipse,jdt,89422
eclipse,jdt,113998
eclipse,jdt,146768
eclipse,jdt,138577
eclipse,jdt,40274
eclipse,jdt,7507
eclipse,jdt,15700
eclipse,jdt,163158
eclipse,jdt,81233
eclipse,jdt,458071
eclipse,jdt,105817
eclipse,jdt,294233
eclipse,jdt,7516
eclipse,jdt,40285
eclipse,jdt,474465
eclipse,jdt,302434
eclipse,jdt,81251
eclipse,jdt,490854
eclipse,jdt,367975
eclipse,jdt,458089
eclipse,jdt,73066
eclipse,jdt,32107
eclipse,jdt,343403
eclipse,jdt,458092
eclipse,jdt,179566
eclipse,jdt,7535
eclipse,jdt,261489
eclipse,jdt,155003
eclipse,jdt,15741
eclipse,jdt,40318
eclipse,jdt,89473
eclipse,jdt,105859
eclipse,jdt,32134
eclipse,jdt,441737
eclipse,jdt,195980
eclipse,jdt,220559
eclipse,jdt,163215
eclipse,jdt,56721
eclipse,jdt,220561
eclipse,jdt,89492
eclipse,jdt,56724
eclipse,jdt,89497
eclipse,jdt,89498
eclipse,jdt,32154
eclipse,jdt,7577
eclipse,jdt,89502
eclipse,jdt,474521
eclipse,jdt,89505
eclipse,jdt,23971
eclipse,jdt,474532
eclipse,jdt,130469
eclipse,jdt,40357
eclipse,jdt,236965
eclipse,jdt,89513
eclipse,jdt,114090
eclipse,jdt,114091
eclipse,jdt,433580
eclipse,jdt,89517
eclipse,jdt,351661
eclipse,jdt,32175
eclipse,jdt,48559
eclipse,jdt,114097
eclipse,jdt,187824
eclipse,jdt,40362
eclipse,jdt,32181
eclipse,jdt,441776
eclipse,jdt,32186
eclipse,jdt,507312
eclipse,jdt,7616
eclipse,jdt,15809
eclipse,jdt,7619
eclipse,jdt,7621
eclipse,jdt,204231
eclipse,jdt,7624
eclipse,jdt,318885
eclipse,jdt,204234
eclipse,jdt,458184
eclipse,jdt,335305
eclipse,jdt,32206
eclipse,jdt,89551
eclipse,jdt,122320
eclipse,jdt,32209
eclipse,jdt,7636
eclipse,jdt,7637
eclipse,jdt,343509
eclipse,jdt,32215
eclipse,jdt,7639
eclipse,jdt,474584
eclipse,jdt,212439
eclipse,jdt,32219
eclipse,jdt,15835
eclipse,jdt,490972
eclipse,jdt,89566
eclipse,jdt,376288
eclipse,jdt,499162
eclipse,jdt,179685
eclipse,jdt,81383
eclipse,jdt,81384
eclipse,jdt,24041
eclipse,jdt,368106
eclipse,jdt,81387
eclipse,jdt,228844
eclipse,jdt,237036
eclipse,jdt,130542
eclipse,jdt,73200
eclipse,jdt,73201
eclipse,jdt,7665
eclipse,jdt,73203
eclipse,jdt,32244
eclipse,jdt,32245
eclipse,jdt,15862
eclipse,jdt,73207
eclipse,jdt,15858
eclipse,jdt,237046
eclipse,jdt,15866
eclipse,jdt,40443
eclipse,jdt,269814
eclipse,jdt,114173
eclipse,jdt,228848
eclipse,jdt,278016
eclipse,jdt,335360
eclipse,jdt,351746
eclipse,jdt,146920
eclipse,jdt,425473
eclipse,jdt,327155
eclipse,jdt,400905
eclipse,jdt,15884
eclipse,jdt,15885
eclipse,jdt,310800
eclipse,jdt,56849
eclipse,jdt,89618
eclipse,jdt,106003
eclipse,jdt,40468
eclipse,jdt,220693
eclipse,jdt,56851
eclipse,jdt,269845
eclipse,jdt,433691
eclipse,jdt,15900
eclipse,jdt,450024
eclipse,jdt,130592
eclipse,jdt,368161
eclipse,jdt,392739
eclipse,jdt,163365
eclipse,jdt,24103
eclipse,jdt,138792
eclipse,jdt,97833
eclipse,jdt,212520
eclipse,jdt,97837
eclipse,jdt,97838
eclipse,jdt,40495
eclipse,jdt,7728
eclipse,jdt,335405
eclipse,jdt,433715
eclipse,jdt,97845
eclipse,jdt,409142
eclipse,jdt,7735
eclipse,jdt,40503
eclipse,jdt,278073
eclipse,jdt,499258
eclipse,jdt,40507
eclipse,jdt,122429
eclipse,jdt,499261
eclipse,jdt,81471
eclipse,jdt,48703
eclipse,jdt,204352
eclipse,jdt,212545
eclipse,jdt,73283
eclipse,jdt,212548
eclipse,jdt,376393
eclipse,jdt,106060
eclipse,jdt,425549
eclipse,jdt,56911
eclipse,jdt,114257
eclipse,jdt,48722
eclipse,jdt,310867
eclipse,jdt,400980
eclipse,jdt,32341
eclipse,jdt,400984
eclipse,jdt,458329
eclipse,jdt,81498
eclipse,jdt,458332
eclipse,jdt,40542
eclipse,jdt,384611
eclipse,jdt,24169
eclipse,jdt,220777
eclipse,jdt,24172
eclipse,jdt,97902
eclipse,jdt,351856
eclipse,jdt,343665
eclipse,jdt,73330
eclipse,jdt,73331
eclipse,jdt,56948
eclipse,jdt,425589
eclipse,jdt,491120
eclipse,jdt,433783
eclipse,jdt,376440
eclipse,jdt,327289
eclipse,jdt,7803
eclipse,jdt,7804
eclipse,jdt,122493
eclipse,jdt,163454
eclipse,jdt,7807
eclipse,jdt,409215
eclipse,jdt,7809
eclipse,jdt,294534
eclipse,jdt,286343
eclipse,jdt,73352
eclipse,jdt,212616
eclipse,jdt,24203
eclipse,jdt,7822
eclipse,jdt,40590
eclipse,jdt,491151
eclipse,jdt,40594
eclipse,jdt,7828
eclipse,jdt,16021
eclipse,jdt,40596
eclipse,jdt,335508
eclipse,jdt,56987
eclipse,jdt,122523
eclipse,jdt,179869
eclipse,jdt,499355
eclipse,jdt,458396
eclipse,jdt,81568
eclipse,jdt,16033
eclipse,jdt,269985
eclipse,jdt,450208
eclipse,jdt,16036
eclipse,jdt,130724
eclipse,jdt,89766
eclipse,jdt,106150
eclipse,jdt,7848
eclipse,jdt,155305
eclipse,jdt,16042
eclipse,jdt,384682
eclipse,jdt,229036
eclipse,jdt,73389
eclipse,jdt,57007
eclipse,jdt,138928
eclipse,jdt,163495
eclipse,jdt,335537
eclipse,jdt,155312
eclipse,jdt,417445
eclipse,jdt,269990
eclipse,jdt,229031
eclipse,jdt,73400
eclipse,jdt,73401
eclipse,jdt,114360
eclipse,jdt,188092
eclipse,jdt,24253
eclipse,jdt,204472
eclipse,jdt,401032
eclipse,jdt,392893
eclipse,jdt,401089
eclipse,jdt,40643
eclipse,jdt,40644
eclipse,jdt,351940
eclipse,jdt,351939
eclipse,jdt,245402
eclipse,jdt,16072
eclipse,jdt,7880
eclipse,jdt,491195
eclipse,jdt,507567
eclipse,jdt,81612
eclipse,jdt,32461
eclipse,jdt,237263
eclipse,jdt,40657
eclipse,jdt,24278
eclipse,jdt,48855
eclipse,jdt,7895
eclipse,jdt,32473
eclipse,jdt,433879
eclipse,jdt,65245
eclipse,jdt,73438
eclipse,jdt,106206
eclipse,jdt,106207
eclipse,jdt,106209
eclipse,jdt,106210
eclipse,jdt,261856
eclipse,jdt,16100
eclipse,jdt,48868
eclipse,jdt,171749
eclipse,jdt,48871
eclipse,jdt,65256
eclipse,jdt,458473
eclipse,jdt,384740
eclipse,jdt,98027
eclipse,jdt,106221
eclipse,jdt,138989
eclipse,jdt,229103
eclipse,jdt,48880
eclipse,jdt,122608
eclipse,jdt,7917
eclipse,jdt,57076
eclipse,jdt,458464
eclipse,jdt,57078
eclipse,jdt,81658
eclipse,jdt,122618
eclipse,jdt,40673
eclipse,jdt,499336
eclipse,jdt,401125
eclipse,jdt,73475
eclipse,jdt,16131
eclipse,jdt,466691
eclipse,jdt,302856
eclipse,jdt,335626
eclipse,jdt,171787
eclipse,jdt,98060
eclipse,jdt,425741
eclipse,jdt,376590
eclipse,jdt,425744
eclipse,jdt,98065
eclipse,jdt,32530
eclipse,jdt,32531
eclipse,jdt,343829
eclipse,jdt,139030
eclipse,jdt,114456
eclipse,jdt,98076
eclipse,jdt,7967
eclipse,jdt,16159
eclipse,jdt,212769
eclipse,jdt,237343
eclipse,jdt,352037
eclipse,jdt,7975
eclipse,jdt,319271
eclipse,jdt,335657
eclipse,jdt,57131
eclipse,jdt,40748
eclipse,jdt,188205
eclipse,jdt,425759
eclipse,jdt,433965
eclipse,jdt,114485
eclipse,jdt,48949
eclipse,jdt,352054
eclipse,jdt,48952
eclipse,jdt,81721
eclipse,jdt,48954
eclipse,jdt,7992
eclipse,jdt,7993
eclipse,jdt,155450
eclipse,jdt,180030
eclipse,jdt,237369
eclipse,jdt,89921
eclipse,jdt,237377
eclipse,jdt,81731
eclipse,jdt,8003
eclipse,jdt,188229
eclipse,jdt,48966
eclipse,jdt,139079
eclipse,jdt,294727
eclipse,jdt,253764
eclipse,jdt,8011
eclipse,jdt,89932
eclipse,jdt,40780
eclipse,jdt,163659
eclipse,jdt,237388
eclipse,jdt,401217
eclipse,jdt,319298
eclipse,jdt,319314
eclipse,jdt,368452
eclipse,jdt,48980
eclipse,jdt,48981
eclipse,jdt,483143
eclipse,jdt,302935
eclipse,jdt,48984
eclipse,jdt,32600
eclipse,jdt,466750
eclipse,jdt,24408
eclipse,jdt,48987
eclipse,jdt,89950
eclipse,jdt,196446
eclipse,jdt,401233
eclipse,jdt,302945
eclipse,jdt,48996
eclipse,jdt,48997
eclipse,jdt,57193
eclipse,jdt,425834
eclipse,jdt,49003
eclipse,jdt,474988
eclipse,jdt,401262
eclipse,jdt,507758
eclipse,jdt,98160
eclipse,jdt,122737
eclipse,jdt,81778
eclipse,jdt,57203
eclipse,jdt,65396
eclipse,jdt,73589
eclipse,jdt,49011
eclipse,jdt,49015
eclipse,jdt,106361
eclipse,jdt,114554
eclipse,jdt,8058
eclipse,jdt,32633
eclipse,jdt,155517
eclipse,jdt,8062
eclipse,jdt,49024
eclipse,jdt,32641
eclipse,jdt,237442
eclipse,jdt,40829
eclipse,jdt,16260
eclipse,jdt,24453
eclipse,jdt,294769
eclipse,jdt,483206
eclipse,jdt,262025
eclipse,jdt,139146
eclipse,jdt,204662
eclipse,jdt,81805
eclipse,jdt,368527
eclipse,jdt,450442
eclipse,jdt,57235
eclipse,jdt,294804
eclipse,jdt,24469
eclipse,jdt,327571
eclipse,jdt,57239
eclipse,jdt,57240
eclipse,jdt,188313
eclipse,jdt,483220
eclipse,jdt,450454
eclipse,jdt,81821
eclipse,jdt,32669
eclipse,jdt,49055
eclipse,jdt,139167
eclipse,jdt,24478
eclipse,jdt,262050
eclipse,jdt,8093
eclipse,jdt,24484
eclipse,jdt,130982
eclipse,jdt,24487
eclipse,jdt,32680
eclipse,jdt,114601
eclipse,jdt,319398
eclipse,jdt,434093
eclipse,jdt,253871
eclipse,jdt,32688
eclipse,jdt,483158
eclipse,jdt,130996
eclipse,jdt,122805
eclipse,jdt,16311
eclipse,jdt,245688
eclipse,jdt,16313
eclipse,jdt,139195
eclipse,jdt,311229
eclipse,jdt,262079
eclipse,jdt,81858
eclipse,jdt,327618
eclipse,jdt,24516
eclipse,jdt,49093
eclipse,jdt,131013
eclipse,jdt,286662
eclipse,jdt,229317
eclipse,jdt,393161
eclipse,jdt,65483
eclipse,jdt,57292
eclipse,jdt,40909
eclipse,jdt,212943
eclipse,jdt,40912
eclipse,jdt,49107
eclipse,jdt,32724
eclipse,jdt,81877
eclipse,jdt,32723
eclipse,jdt,114647
eclipse,jdt,409560
eclipse,jdt,188374
eclipse,jdt,8154
eclipse,jdt,286682
eclipse,jdt,8156
eclipse,jdt,16348
eclipse,jdt,8157
eclipse,jdt,8159
eclipse,jdt,24544
mylyn,mylyn,262114
mylyn,mylyn,192485
mylyn,mylyn,212967
mylyn,mylyn,192488
mylyn,mylyn,102382
mylyn,mylyn,237552
mylyn,mylyn,131060
mylyn,mylyn,167927
mylyn,mylyn,245755
mylyn,mylyn,114684
mylyn,mylyn,245756
mylyn,mylyn,237566
mylyn,mylyn,102399
mylyn,mylyn,188415
mylyn,mylyn,172033
mylyn,mylyn,122884
mylyn,mylyn,167941
mylyn,mylyn,294910
mylyn,mylyn,102409
mylyn,mylyn,163850
mylyn,mylyn,290826
mylyn,mylyn,290825
mylyn,mylyn,167949
mylyn,mylyn,237581
mylyn,mylyn,270350
mylyn,mylyn,266256
mylyn,mylyn,102418
mylyn,mylyn,311316
mylyn,mylyn,188441
mylyn,mylyn,237596
mylyn,mylyn,348192
mylyn,mylyn,196643
mylyn,mylyn,200741
mylyn,mylyn,110630
mylyn,mylyn,208935
mylyn,mylyn,204841
mylyn,mylyn,233514
mylyn,mylyn,233515
mylyn,mylyn,180268
mylyn,mylyn,176173
mylyn,mylyn,249901
mylyn,mylyn,122927
mylyn,mylyn,122928
mylyn,mylyn,278576
mylyn,mylyn,151602
mylyn,mylyn,335923
mylyn,mylyn,204847
mylyn,mylyn,303157
mylyn,mylyn,221243
mylyn,mylyn,159806
mylyn,mylyn,208959
mylyn,mylyn,204864
mylyn,mylyn,221248
mylyn,mylyn,241702
mylyn,mylyn,254017
mylyn,mylyn,192581
mylyn,mylyn,106566
mylyn,mylyn,192583
mylyn,mylyn,192584
mylyn,mylyn,278602
mylyn,mylyn,225358
mylyn,mylyn,184402
mylyn,mylyn,176212
mylyn,mylyn,213077
mylyn,mylyn,180310
mylyn,mylyn,196695
mylyn,mylyn,262228
mylyn,mylyn,180315
mylyn,mylyn,196699
mylyn,mylyn,196700
mylyn,mylyn,176222
mylyn,mylyn,241758
mylyn,mylyn,110688
mylyn,mylyn,249947
mylyn,mylyn,254045
mylyn,mylyn,118884
mylyn,mylyn,118885
mylyn,mylyn,151655
mylyn,mylyn,204903
mylyn,mylyn,237673
mylyn,mylyn,118890
mylyn,mylyn,217194
mylyn,mylyn,176236
mylyn,mylyn,180332
mylyn,mylyn,266350
mylyn,mylyn,229487
mylyn,mylyn,168049
mylyn,mylyn,180338
mylyn,mylyn,180337
mylyn,mylyn,233590
mylyn,mylyn,110711
mylyn,mylyn,114808
mylyn,mylyn,254072
mylyn,mylyn,114810
mylyn,mylyn,237695
mylyn,mylyn,213121
mylyn,mylyn,204930
mylyn,mylyn,209027
mylyn,mylyn,110724
mylyn,mylyn,106629
mylyn,mylyn,196742
mylyn,mylyn,303234
mylyn,mylyn,168073
mylyn,mylyn,262281
mylyn,mylyn,110731
mylyn,mylyn,311426
mylyn,mylyn,319624
mylyn,mylyn,196751
mylyn,mylyn,114832
mylyn,mylyn,254097
mylyn,mylyn,237714
mylyn,mylyn,127123
mylyn,mylyn,233621
mylyn,mylyn,168086
mylyn,mylyn,200854
mylyn,mylyn,159898
mylyn,mylyn,110747
mylyn,mylyn,270493
mylyn,mylyn,118942
mylyn,mylyn,336030
mylyn,mylyn,274592
mylyn,mylyn,114849
mylyn,mylyn,200866
mylyn,mylyn,278688
mylyn,mylyn,114853
mylyn,mylyn,168102
mylyn,mylyn,258214
mylyn,mylyn,106664
mylyn,mylyn,278697
mylyn,mylyn,348330
mylyn,mylyn,315560
mylyn,mylyn,254124
mylyn,mylyn,106669
mylyn,mylyn,245934
mylyn,mylyn,278705
mylyn,mylyn,106678
mylyn,mylyn,102586
mylyn,mylyn,102588
mylyn,mylyn,102589
mylyn,mylyn,102591
mylyn,mylyn,102592
mylyn,mylyn,102593
mylyn,mylyn,106690
mylyn,mylyn,102595
mylyn,mylyn,184513
mylyn,mylyn,164037
mylyn,mylyn,180421
mylyn,mylyn,102600
mylyn,mylyn,164041
mylyn,mylyn,200904
mylyn,mylyn,221388
mylyn,mylyn,127182
mylyn,mylyn,200898
mylyn,mylyn,213206
mylyn,mylyn,205015
mylyn,mylyn,225468
mylyn,mylyn,250070
mylyn,mylyn,307420
mylyn,mylyn,196830
mylyn,mylyn,254176
mylyn,mylyn,479456
mylyn,mylyn,385250
mylyn,mylyn,172264
mylyn,mylyn,196841
mylyn,mylyn,278761
mylyn,mylyn,213228
mylyn,mylyn,123120
mylyn,mylyn,114930
mylyn,mylyn,135413
mylyn,mylyn,303350
mylyn,mylyn,266495
mylyn,mylyn,217344
mylyn,mylyn,266496
mylyn,mylyn,155906
mylyn,mylyn,336131
mylyn,mylyn,114949
mylyn,mylyn,102662
mylyn,mylyn,102663
mylyn,mylyn,102664
mylyn,mylyn,291071
mylyn,mylyn,106762
mylyn,mylyn,102667
mylyn,mylyn,114956
mylyn,mylyn,102669
mylyn,mylyn,102671
mylyn,mylyn,102672
mylyn,mylyn,102673
mylyn,mylyn,102674
mylyn,mylyn,102675
mylyn,mylyn,102676
mylyn,mylyn,164117
mylyn,mylyn,102678
mylyn,mylyn,102679
mylyn,mylyn,254232
mylyn,mylyn,102681
mylyn,mylyn,102682
mylyn,mylyn,205073
mylyn,mylyn,114966
mylyn,mylyn,102685
mylyn,mylyn,205076
mylyn,mylyn,123167
mylyn,mylyn,102689
mylyn,mylyn,274707
mylyn,mylyn,110883
mylyn,mylyn,196901
mylyn,mylyn,143626
mylyn,mylyn,180518
mylyn,mylyn,192807
mylyn,mylyn,168233
mylyn,mylyn,217386
mylyn,mylyn,110892
mylyn,mylyn,106797
mylyn,mylyn,266521
mylyn,mylyn,106800
mylyn,mylyn,180530
mylyn,mylyn,196914
mylyn,mylyn,352564
mylyn,mylyn,254258
mylyn,mylyn,319762
mylyn,mylyn,377133
mylyn,mylyn,291084
mylyn,mylyn,303417
mylyn,mylyn,168252
mylyn,mylyn,127293
mylyn,mylyn,233792
mylyn,mylyn,168257
mylyn,mylyn,348485
mylyn,mylyn,303385
mylyn,mylyn,323845
mylyn,mylyn,225608
mylyn,mylyn,115017
mylyn,mylyn,115018
mylyn,mylyn,254283
mylyn,mylyn,348440
mylyn,mylyn,368978
mylyn,mylyn,315734
mylyn,mylyn,373001
mylyn,mylyn,115041
mylyn,mylyn,119137
mylyn,mylyn,209250
mylyn,mylyn,213345
mylyn,mylyn,233826
mylyn,mylyn,233830
mylyn,mylyn,147815
mylyn,mylyn,188776
mylyn,mylyn,209257
mylyn,mylyn,213351
mylyn,mylyn,119147
mylyn,mylyn,172395
mylyn,mylyn,106861
mylyn,mylyn,106862
mylyn,mylyn,229742
mylyn,mylyn,110957
mylyn,mylyn,229739
mylyn,mylyn,274799
mylyn,mylyn,262500
mylyn,mylyn,168308
mylyn,mylyn,258411
mylyn,mylyn,274800
mylyn,mylyn,110967
mylyn,mylyn,262510
mylyn,mylyn,282991
mylyn,mylyn,254309
mylyn,mylyn,254335
mylyn,mylyn,209280
mylyn,mylyn,102786
mylyn,mylyn,213379
mylyn,mylyn,217476
mylyn,mylyn,270722
mylyn,mylyn,102791
mylyn,mylyn,213383
mylyn,mylyn,270728
mylyn,mylyn,278919
mylyn,mylyn,119180
mylyn,mylyn,315791
mylyn,mylyn,102800
mylyn,mylyn,110993
mylyn,mylyn,319889
mylyn,mylyn,106899
mylyn,mylyn,237972
mylyn,mylyn,303509
mylyn,mylyn,110992
mylyn,mylyn,233879
mylyn,mylyn,188824
mylyn,mylyn,106906
mylyn,mylyn,254362
mylyn,mylyn,393627
mylyn,mylyn,393617
mylyn,mylyn,106913
mylyn,mylyn,434593
mylyn,mylyn,168356
mylyn,mylyn,168357
mylyn,mylyn,106921
mylyn,mylyn,106922
mylyn,mylyn,106923
