component,field,1,2,3,4,total
plugins,status,0,0,0,0,344
plugins,version,16,0,0,0,344
plugins 요약,,79,3,1,0,3096
pmc,assignee,0,0,0,0,45
pmc,component,0,0,0,0,45
pmc,hardware,3,0,0,0,45
pmc,os,4,0,0,0,45
pmc,priority,0,0,0,0,45
pmc,product,0,0,0,0,45
pmc,severity,3,0,0,0,45
pmc,status,0,0,0,0,45
pmc,version,3,0,0,0,45
pmc 요약,,13,0,0,0,405
poiextension,assignee,0,0,0,0,11
poiextension,component,0,0,0,0,11
poiextension,hardware,0,0,0,0,11
poiextension,os,0,0,0,0,11
poiextension,priority,0,0,0,0,11
poiextension,product,0,0,0,0,11
poiextension,severity,0,0,0,0,11
poiextension,status,0,0,0,0,11
poiextension,version,0,0,0,0,11
poiextension 요약,,0,0,0,0,99
preferencesmanagement,assignee,0,0,0,0,48
preferencesmanagement,component,0,0,0,0,48
preferencesmanagement,hardware,0,0,0,0,48
preferencesmanagement,os,0,0,0,0,48
preferencesmanagement,priority,0,0,0,0,48
preferencesmanagement,product,0,0,0,0,48
preferencesmanagement,severity,5,0,0,0,48
preferencesmanagement,status,0,0,0,0,48
preferencesmanagement,version,10,1,1,0,48
preferencesmanagement 요약,,15,1,1,0,432
presence,assignee,0,0,0,0,18
presence,component,0,0,0,0,18
presence,hardware,0,0,0,0,18
presence,os,0,0,0,0,18
presence,priority,0,0,0,0,18
presence,product,0,0,0,0,18
presence,severity,0,0,0,0,18
presence,status,0,0,0,0,18
presence,version,0,0,0,0,18
presence 요약,,0,0,0,0,162
privacy,assignee,0,0,0,0,79
privacy,component,0,0,0,0,79
privacy,hardware,0,0,0,0,79
privacy,os,0,0,0,0,79
privacy,priority,0,0,0,0,79
privacy,product,0,0,0,0,79
privacy,severity,0,0,0,0,79
privacy,status,0,0,0,0,79
privacy,version,16,0,0,0,79
privacy 요약,,16,0,0,0,711
problemsview,assignee,0,0,0,0,133
problemsview,component,0,0,0,0,133
problemsview,hardware,0,0,0,0,133
problemsview,os,0,0,0,0,133
problemsview,priority,5,0,0,0,133
problemsview,product,0,0,0,0,133
problemsview,severity,3,0,0,0,133
problemsview,status,0,0,0,0,133
problemsview,version,2,0,0,0,133
problemsview 요약,,10,0,0,0,1197
problemsview&amp;errormarkers,assignee,0,0,0,0,29
problemsview&amp;errormarkers,component,3,0,0,0,29
problemsview&amp;errormarkers,hardware,0,0,0,0,29
problemsview&amp;errormarkers,os,1,0,0,0,29
problemsview&amp;errormarkers,priority,0,0,0,0,29
problemsview&amp;errormarkers,product,3,0,0,0,29
problemsview&amp;errormarkers,severity,0,0,0,0,29
problemsview&amp;errormarkers,status,0,0,0,0,29
problemsview&amp;errormarkers,version,3,0,0,0,29
problemsview&amp;errormarkers 요약,,10,0,0,0,261
processing,assignee,0,0,0,0,47
processing,component,0,0,0,0,47
processing,hardware,1,0,0,0,47
processing,os,1,0,0,0,47
processing,priority,4,0,0,0,47
processing,product,0,0,0,0,47
processing,severity,4,0,0,0,47
processing,status,0,0,0,0,47
processing,version,1,0,0,0,47
processing 요약,,11,0,0,0,423
project,assignee,0,0,0,0,55
project,component,3,0,0,0,55
project,hardware,0,0,0,0,55
project,os,0,0,0,0,55
project,priority,0,0,0,0,55
project,product,2,0,0,0,55
project,severity,1,0,0,0,55
project,status,0,0,0,0,55
project,version,2,0,0,0,55
project 요약,,8,0,0,0,495
projectbuilder,assignee,0,0,0,0,75
projectbuilder,component,9,0,0,0,75
projectbuilder,hardware,4,1,0,0,75
projectbuilder,os,6,0,0,0,75
projectbuilder,priority,3,0,0,0,75
projectbuilder,product,0,0,0,0,75
projectbuilder,severity,2,0,0,0,75
projectbuilder,status,0,0,0,0,75
projectbuilder,version,3,0,0,0,75
projectbuilder 요약,,27,1,0,0,675
projectconfiguration,assignee,0,0,0,0,63
projectconfiguration,component,0,0,0,0,63
projectconfiguration,hardware,0,0,0,0,63
projectconfiguration,os,0,0,0,0,63
projectconfiguration,priority,0,0,0,0,63
projectconfiguration,product,0,0,0,0,63
projectconfiguration,severity,2,0,0,0,63
projectconfiguration,status,0,0,0,0,63
projectconfiguration,version,6,1,1,8,63
projectconfiguration 요약,,8,1,1,8,567
projectmanagement,assignee,0,0,0,0,20
projectmanagement,component,0,0,0,0,20
projectmanagement,hardware,0,0,0,0,20
projectmanagement,os,0,0,0,0,20
projectmanagement,priority,0,0,0,0,20
projectmanagement,product,0,0,0,0,20
projectmanagement,severity,0,0,0,0,20
projectmanagement,status,0,0,0,0,20
projectmanagement,version,0,0,0,0,20
projectmanagement 요약,,0,0,0,0,180
properties,assignee,0,0,0,0,121
properties,component,0,0,0,0,121
properties,hardware,4,0,0,0,121
properties,os,5,0,0,0,121
properties,priority,0,0,0,0,121
properties,product,0,0,0,0,121
properties,severity,9,0,0,0,121
properties,status,0,0,0,0,121
properties,version,2,0,0,0,121
properties 요약,,20,0,0,0,1089
pror,assignee,0,0,0,0,356
pror,component,0,0,0,0,356
pror,hardware,9,0,0,0,356
pror,os,11,0,0,0,356
pror,priority,55,10,0,0,356
pror,product,0,0,0,0,356
pror,severity,32,1,0,0,356
pror,status,0,0,0,0,356
pror,version,0,0,0,0,356
pror 요약,,107,11,0,0,3204
protocols,assignee,0,0,0,0,80
protocols,component,2,0,0,0,80
protocols,hardware,6,0,0,0,80
protocols,os,6,0,0,0,80
protocols,priority,1,0,0,0,80
protocols,product,1,0,0,0,80
protocols,severity,3,0,0,0,80
protocols,status,0,0,0,0,80
protocols,version,3,0,0,0,80
protocols 요약,,22,0,0,0,720
prototype,assignee,0,0,0,0,156
prototype,component,1,0,0,0,156
prototype,hardware,2,0,0,0,156
prototype,os,2,0,0,0,156
prototype,priority,6,1,0,0,156
prototype,product,1,0,0,0,156
prototype,severity,2,1,0,0,156
prototype,status,0,0,0,0,156
prototype,version,3,0,0,0,156
prototype 요약,,17,2,0,0,1404
providers,assignee,0,0,0,0,628
providers,component,12,0,0,0,628
providers,hardware,15,0,0,0,628
providers,os,15,0,0,0,628
providers,priority,1,0,0,0,628
providers,product,2,0,0,0,628
providers,severity,27,4,0,0,628
providers,status,0,0,0,0,628
providers,version,38,0,0,0,628
providers 요약,,110,4,0,0,5652
proxy,assignee,0,0,0,0,25
proxy,component,0,0,0,0,25
proxy,hardware,1,0,0,0,25
proxy,os,1,0,0,0,25
proxy,priority,0,0,0,0,25
proxy,product,0,0,0,0,25
proxy,severity,1,0,0,0,25
proxy,status,0,0,0,0,25
proxy,version,0,0,0,0,25
proxy 요약,,3,0,0,0,225
pshelf,assignee,0,0,0,0,12
pshelf,component,0,0,0,0,12
pshelf,hardware,0,0,0,0,12
pshelf,os,2,0,0,0,12
pshelf,priority,0,0,0,0,12
pshelf,product,0,0,0,0,12
pshelf,severity,0,0,0,0,12
pshelf,status,0,0,0,0,12
pshelf,version,0,0,0,0,12
pshelf 요약,,2,0,0,0,108
pulsar,assignee,0,0,0,0,11
pulsar,component,0,0,0,0,11
pulsar,hardware,1,0,0,0,11
pulsar,os,1,0,0,0,11
pulsar,priority,0,0,0,0,11
pulsar,product,0,0,0,0,11
pulsar,severity,0,0,0,0,11
pulsar,status,0,0,0,0,11
pulsar,version,1,0,0,0,11
pulsar 요약,,3,0,0,0,99
python,assignee,0,0,0,0,32
python,component,0,0,0,0,32
python,hardware,0,0,0,0,32
python,os,0,0,0,0,32
python,priority,0,0,0,0,32
python,product,0,0,0,0,32
python,severity,2,0,0,0,32
python,status,0,0,0,0,32
python,version,12,0,0,0,32
python 요약,,14,0,0,0,288
qa,assignee,0,0,0,0,4
qa,component,0,0,0,0,4
qa,hardware,0,0,0,0,4
qa,os,0,0,0,0,4
qa,priority,0,0,0,0,4
qa,product,0,0,0,0,4
qa,severity,0,0,0,0,4
qa,status,0,0,0,0,4
qa,version,0,0,0,0,4
qa 요약,,0,0,0,0,36
qt,assignee,0,0,0,0,12
qt,component,0,0,0,0,12
qt,hardware,1,0,0,0,12
qt,os,1,0,0,0,12
qt,priority,0,0,0,0,12
qt,product,0,0,0,0,12
qt,severity,0,0,0,0,12
qt,status,0,0,0,0,12
qt,version,0,0,0,0,12
qt 요약,,2,0,0,0,108
query,assignee,0,0,0,0,1026
query,component,18,0,0,0,1026
query,hardware,2,0,0,0,1026
query,os,4,0,0,0,1026
query,priority,12,0,0,0,1026
query,product,15,0,0,0,1026
query,severity,22,2,0,0,1026
query,status,0,0,0,0,1026
query,version,77,33,12,5,1026
query 요약,,150,35,12,5,9234
query2,assignee,0,0,0,0,88
query2,component,0,0,0,0,88
query2,hardware,0,0,0,0,88
query2,os,0,0,0,0,88
query2,priority,0,0,0,0,88
query2,product,0,0,0,0,88
query2,severity,3,0,0,0,88
query2,status,0,0,0,0,88
query2,version,0,0,0,0,88
query2 요약,,3,0,0,0,792
querylanguage,assignee,0,0,0,0,209
querylanguage,component,0,0,0,0,209
querylanguage,hardware,0,0,0,0,209
querylanguage,os,0,0,0,0,209
querylanguage,priority,0,0,0,0,209
querylanguage,product,0,0,0,0,209
querylanguage,severity,2,0,0,0,209
querylanguage,status,0,0,0,0,209
querylanguage,version,3,0,0,0,209
querylanguage 요약,,5,0,0,0,1881
radiogroup,assignee,0,0,0,0,12
radiogroup,component,0,0,0,0,12
radiogroup,hardware,0,0,0,0,12
radiogroup,os,0,0,0,0,12
radiogroup,priority,0,0,0,0,12
radiogroup,product,0,0,0,0,12
radiogroup,severity,0,0,0,0,12
radiogroup,status,0,0,0,0,12
radiogroup,version,0,0,0,0,12
radiogroup 요약,,0,0,0,0,108
rc,assignee,0,0,0,0,1533
rc,component,5,0,0,0,1533
rc,hardware,18,0,0,0,1533
rc,os,54,0,0,0,1533
rc,priority,134,7,0,0,1533
rc,product,0,0,0,0,1533
rc,severity,87,5,0,0,1533
rc,status,0,0,0,0,1533
rc,version,3,0,0,0,1533
rc 요약,,301,12,0,0,13797
rc&amp;webdemonstrator,assignee,0,0,0,0,2
rc&amp;webdemonstrator,component,0,0,0,0,2
rc&amp;webdemonstrator,hardware,0,0,0,0,2
rc&amp;webdemonstrator,os,0,0,0,0,2
rc&amp;webdemonstrator,priority,0,0,0,0,2
rc&amp;webdemonstrator,product,0,0,0,0,2
rc&amp;webdemonstrator,severity,0,0,0,0,2
rc&amp;webdemonstrator,status,0,0,0,0,2
rc&amp;webdemonstrator,version,0,0,0,0,2
rc&amp;webdemonstrator 요약,,0,0,0,0,18
rcp,assignee,0,0,0,0,113
rcp,component,2,2,0,0,113
rcp,hardware,3,0,0,0,113
rcp,os,3,0,0,0,113
rcp,priority,1,0,0,0,113
rcp,product,3,0,0,0,113
rcp,severity,7,0,0,0,113
rcp,status,0,0,0,0,113
rcp,version,3,0,0,0,113
rcp 요약,,22,2,0,0,1017
rdbms,assignee,0,0,0,0,2
rdbms,component,0,0,0,0,2
rdbms,hardware,0,0,0,0,2
rdbms,os,0,0,0,0,2
rdbms,priority,1,0,0,0,2
rdbms,product,0,0,0,0,2
rdbms,severity,0,0,0,0,2
rdbms,status,0,0,0,0,2
rdbms,version,1,0,0,0,2
rdbms 요약,,2,0,0,0,18
rdt,assignee,0,0,0,0,773
rdt,component,13,0,0,0,773
rdt,hardware,2,0,0,0,773
rdt,os,5,0,0,0,773
rdt,priority,30,1,0,0,773
rdt,product,0,0,0,0,773
rdt,severity,12,1,0,0,773
rdt,status,0,0,0,0,773
rdt,version,59,6,0,0,773
rdt 요약,,121,8,0,0,6957
recorder/generator,assignee,0,0,0,0,51
recorder/generator,component,2,0,0,0,51
recorder/generator,hardware,8,0,0,0,51
recorder/generator,os,8,0,0,0,51
recorder/generator,priority,0,0,0,0,51
recorder/generator,product,0,0,0,0,51
recorder/generator,severity,3,0,0,0,51
recorder/generator,status,0,0,0,0,51
recorder/generator,version,6,0,0,0,51
recorder/generator 요약,,27,0,0,0,459
refactoring,assignee,0,0,0,0,168
refactoring,component,10,4,0,0,168
refactoring,hardware,6,0,0,0,168
refactoring,os,6,1,0,0,168
refactoring,priority,2,0,0,0,168
refactoring,product,2,0,0,0,168
refactoring,severity,8,1,0,0,168
refactoring,status,0,0,0,0,168
refactoring,version,15,0,0,0,168
refactoring 요약,,49,6,0,0,1512
refactoringengine,assignee,0,0,0,0,99
refactoringengine,component,4,0,0,0,99
refactoringengine,hardware,0,0,0,0,99
refactoringengine,os,1,0,0,0,99
refactoringengine,priority,21,4,0,0,99
refactoringengine,product,2,0,0,0,99
refactoringengine,severity,12,0,0,0,99
refactoringengine,status,0,0,0,0,99
refactoringengine,version,5,0,0,0,99
refactoringengine 요약,,45,4,0,0,891
relational,assignee,0,0,0,0,3
relational,component,0,0,0,0,3
relational,hardware,0,0,0,0,3
relational,os,0,0,0,0,3
relational,priority,0,0,0,0,3
relational,product,0,0,0,0,3
relational,severity,1,0,0,0,3
relational,status,0,0,0,0,3
relational,version,0,0,0,0,3
relational 요약,,1,0,0,0,27
releaseengineer,assignee,0,0,0,0,153
releaseengineer,component,2,0,0,0,153
releaseengineer,hardware,0,0,0,0,153
releaseengineer,os,0,0,0,0,153
releaseengineer,priority,2,0,0,0,153
releaseengineer,product,0,0,0,0,153
releaseengineer,severity,0,1,0,0,153
releaseengineer,status,0,0,0,0,153
releaseengineer,version,2,0,0,0,153
releaseengineer 요약,,6,1,0,0,1377
releaseengineering,assignee,0,0,0,0,70
releaseengineering,component,2,2,0,0,70
releaseengineering,hardware,2,0,0,0,70
releaseengineering,os,2,0,0,0,70
releaseengineering,priority,1,0,0,0,70
releaseengineering,product,2,0,0,0,70
releaseengineering,severity,5,0,0,0,70
releaseengineering,status,0,0,0,0,70
releaseengineering,version,5,3,1,0,70
releaseengineering 요약,,19,5,1,0,630
releng,assignee,0,0,0,0,7274
releng,component,206,10,0,0,7274
releng,hardware,106,0,0,0,7274
releng,os,133,0,0,0,7274
releng,priority,498,21,0,0,7274
releng,product,59,1,0,0,7274
releng,severity,294,21,5,0,7274
releng,status,0,0,0,0,7274
releng,version,170,9,5,3,7274
releng 요약,,1466,62,10,3,65466
releng/management,assignee,0,0,0,0,15
releng/management,component,2,0,0,0,15
releng/management,hardware,0,0,0,0,15
releng/management,os,0,0,0,0,15
releng/management,priority,4,0,0,0,15
releng/management,product,0,0,0,0,15
releng/management,severity,1,0,0,0,15
releng/management,status,0,0,0,0,15
releng/management,version,0,0,0,0,15
releng/management 요약,,7,0,0,0,135
remote,assignee,0,0,0,0,58
remote,component,8,1,0,0,58
remote,hardware,2,0,0,0,58
remote,os,2,0,0,0,58
remote,priority,0,0,0,0,58
remote,product,0,0,0,0,58
remote,severity,0,0,0,0,58
remote,status,0,0,0,0,58
remote,version,2,0,0,0,58
remote 요약,,14,1,0,0,522
remoterepositories,assignee,0,0,0,0,11
remoterepositories,component,0,0,0,0,11
remoterepositories,hardware,0,0,0,0,11
remoterepositories,os,0,0,0,0,11
remoterepositories,priority,0,0,0,0,11
remoterepositories,product,0,0,0,0,11
remoterepositories,severity,0,0,0,0,11
remoterepositories,status,0,0,0,0,11
remoterepositories,version,0,0,0,0,11
remoterepositories 요약,,0,0,0,0,99
remoteserviceadmin,assignee,0,0,0,0,105
remoteserviceadmin,component,1,0,0,0,105
remoteserviceadmin,hardware,0,0,0,0,105
remoteserviceadmin,os,0,0,0,0,105
remoteserviceadmin,priority,0,0,0,0,105
remoteserviceadmin,product,0,0,0,0,105
remoteserviceadmin,severity,4,0,0,0,105
remoteserviceadmin,status,0,0,0,0,105
remoteserviceadmin,version,2,0,0,0,105
remoteserviceadmin 요약,,7,0,0,0,945
remoteservices,assignee,0,0,0,0,253
remoteservices,component,0,0,0,0,253
remoteservices,hardware,1,0,0,0,253
remoteservices,os,1,0,0,0,253
remoteservices,priority,0,0,0,0,253
remoteservices,product,0,0,0,0,253
remoteservices,severity,14,1,0,0,253
remoteservices,status,0,0,0,0,253
remoteservices,version,2,0,0,0,253
remoteservices 요약,,18,1,0,0,2277
remotetools,assignee,0,0,0,0,199
remotetools,component,5,0,0,0,199
remotetools,hardware,1,0,0,0,199
remotetools,os,2,0,0,0,199
remotetools,priority,0,0,0,0,199
remotetools,product,0,0,0,0,199
remotetools,severity,6,1,0,0,199
remotetools,status,0,0,0,0,199
remotetools,version,22,3,0,0,199
remotetools 요약,,36,4,0,0,1791
report,assignee,0,0,0,0,996
report,component,47,4,0,0,996
report,hardware,1,0,0,0,996
report,os,5,0,0,0,996
report,priority,43,2,0,0,996
report,product,2,0,0,0,996
report,severity,57,2,0,0,996
report,status,0,0,0,0,996
report,version,20,1,0,0,996
report 요약,,175,9,0,0,8964
reportdesigner,assignee,0,0,0,0,3888
reportdesigner,component,66,2,0,0,3888
reportdesigner,hardware,3,0,0,0,3888
reportdesigner,os,7,1,0,0,3888
reportdesigner,priority,87,11,3,1,3888
reportdesigner,product,7,0,0,0,3888
reportdesigner,severity,133,8,0,0,3888
reportdesigner,status,0,0,0,0,3888
reportdesigner,version,58,2,0,0,3888
reportdesigner 요약,,361,24,3,1,34992
reportengine,assignee,0,0,0,0,3001
reportengine,component,95,2,1,1,3001
reportengine,hardware,5,0,0,0,3001
reportengine,os,17,1,0,0,3001
reportengine,priority,60,11,1,3,3001
reportengine,product,1,0,0,0,3001
reportengine,severity,164,5,1,0,3001
reportengine,status,0,0,0,0,3001
reportengine,version,114,3,1,0,3001
reportengine 요약,,456,22,4,4,27009
reporting,assignee,0,0,0,0,25
reporting,component,0,0,0,0,25
reporting,hardware,0,0,0,0,25
reporting,os,0,0,0,0,25
reporting,priority,0,0,0,0,25
reporting,product,0,0,0,0,25
reporting,severity,0,0,0,0,25
reporting,status,0,0,0,0,25
reporting,version,0,0,0,0,25
reporting 요약,,0,0,0,0,225
reportviewer,assignee,0,0,0,0,1310
reportviewer,component,41,2,1,0,1310
reportviewer,hardware,2,0,0,0,1310
reportviewer,os,18,0,0,0,1310
reportviewer,priority,16,0,0,0,1310
reportviewer,product,3,0,0,0,1310
reportviewer,severity,65,4,0,0,1310
reportviewer,status,0,0,0,0,1310
reportviewer,version,44,2,0,0,1310
reportviewer 요약,,189,8,1,0,11790
repository,assignee,0,0,0,0,14
repository,component,0,0,0,0,14
repository,hardware,0,0,0,0,14
repository,os,0,0,0,0,14
repository,priority,1,0,0,0,14
repository,product,0,0,0,0,14
repository,severity,0,0,0,0,14
repository,status,0,0,0,0,14
repository,version,1,1,0,0,14
repository 요약,,2,1,0,0,126
resources,assignee,0,0,0,0,6097
resources,component,100,4,0,0,6097
resources,hardware,39,1,0,0,6097
resources,os,55,1,0,0,6097
resources,priority,149,6,0,0,6097
resources,product,75,1,0,0,6097
resources,severity,233,7,0,0,6097
resources,status,0,0,0,0,6097
resources,version,110,4,0,0,6097
resources 요약,,761,24,0,0,54873
revisiongraph,assignee,0,0,0,0,65
revisiongraph,component,0,0,0,0,65
revisiongraph,hardware,0,0,0,0,65
revisiongraph,os,0,0,0,0,65
revisiongraph,priority,0,0,0,0,65
revisiongraph,product,0,0,0,0,65
revisiongraph,severity,0,0,0,0,65
revisiongraph,status,0,0,0,0,65
revisiongraph,version,1,0,0,0,65
revisiongraph 요약,,1,0,0,0,585
rhino,assignee,0,0,0,0,4
rhino,component,0,0,0,0,4
rhino,hardware,0,0,0,0,4
rhino,os,0,0,0,0,4
rhino,priority,0,0,0,0,4
rhino,product,0,0,0,0,4
rhino,severity,0,0,0,0,4
rhino,status,0,0,0,0,4
rhino,version,2,0,0,0,4
rhino 요약,,2,0,0,0,36
richtext,assignee,0,0,0,0,31
richtext,component,1,0,0,0,31
richtext,hardware,0,0,0,0,31
richtext,os,1,0,0,0,31
richtext,priority,0,0,0,0,31
richtext,product,1,0,0,0,31
richtext,severity,0,0,0,0,31
richtext,status,0,0,0,0,31
richtext,version,0,1,0,0,31
richtext 요약,,3,1,0,0,279
ridget,assignee,0,0,0,0,169
ridget,component,7,0,0,0,169
ridget,hardware,5,0,0,0,169
ridget,os,4,0,0,0,169
ridget,priority,11,0,0,0,169
ridget,product,0,0,0,0,169
ridget,severity,9,0,0,0,169
ridget,status,0,0,0,0,169
ridget,version,3,0,0,0,169
ridget 요약,,39,0,0,0,1521
rio,assignee,0,0,0,0,97
rio,component,0,0,0,0,97
rio,hardware,2,0,0,0,97
rio,os,2,0,0,0,97
rio,priority,0,0,0,0,97
rio,product,0,0,0,0,97
rio,severity,3,0,0,0,97
rio,status,0,0,0,0,97
rio,version,3,0,0,0,97
rio 요약,,10,0,0,0,873
rm,assignee,0,0,0,0,345
rm,component,10,0,0,0,345
rm,hardware,1,0,0,0,345
rm,os,9,0,0,0,345
rm,priority,5,1,0,0,345
rm,product,0,0,0,0,345
rm,severity,15,2,0,0,345
rm,status,0,0,0,0,345
rm,version,13,1,0,0,345
rm 요약,,53,4,0,0,3105
robotml,assignee,0,0,0,0,31
robotml,component,1,0,0,0,31
robotml,hardware,1,0,0,0,31
robotml,os,1,0,0,0,31
robotml,priority,0,0,0,0,31
robotml,product,0,0,0,0,31
robotml,severity,0,0,0,0,31
robotml,status,0,0,0,0,31
robotml,version,0,0,0,0,31
robotml 요약,,3,0,0,0,279
rse,assignee,0,0,0,0,4
rse,component,0,0,0,0,4
rse,hardware,0,0,0,0,4
rse,os,0,0,0,0,4
rse,priority,0,0,0,0,4
rse,product,0,0,0,0,4
rse,severity,0,0,0,0,4
rse,status,0,0,0,0,4
rse,version,0,0,0,0,4
rse 요약,,0,0,0,0,36
rta,assignee,0,0,0,0,8
rta,component,0,0,0,0,8
rta,hardware,0,0,0,0,8
rta,os,0,0,0,0,8
rta,priority,2,0,0,0,8
rta,product,0,0,0,0,8
rta,severity,1,0,0,0,8
rta,status,0,0,0,0,8
rta,version,0,0,0,0,8
rta 요약,,3,0,0,0,72
ruby,assignee,0,0,0,0,339
ruby,component,1,0,0,0,339
ruby,hardware,0,0,0,0,339
ruby,os,5,0,0,0,339
ruby,priority,2,0,0,0,339
ruby,product,0,0,0,0,339
ruby,severity,7,0,0,0,339
ruby,status,0,0,0,0,339
ruby,version,78,1,1,0,339
ruby 요약,,93,1,1,0,3051
runtime,assignee,0,0,0,0,5698
runtime,component,73,3,1,0,5698
runtime,hardware,37,0,1,0,5698
runtime,os,68,2,0,0,5698
runtime,priority,54,2,0,0,5698
runtime,product,37,2,0,0,5698
runtime,severity,175,16,0,0,5698
runtime,status,0,0,0,0,5698
runtime,version,147,8,1,0,5698
runtime 요약,,591,33,3,0,51282
rwt,assignee,0,0,0,0,5164
rwt,component,113,0,0,0,5164
rwt,hardware,241,2,1,0,5164
rwt,os,311,2,1,0,5164
rwt,priority,230,5,0,0,5164
rwt,product,2,0,0,0,5164
rwt,severity,291,9,0,0,5164
rwt,status,0,0,0,0,5164
rwt,version,294,0,1,0,5164
rwt 요약,,1482,18,3,0,46476
samples,assignee,0,0,0,0,43
samples,component,2,0,0,0,43
samples,hardware,0,0,0,0,43
samples,os,0,0,0,0,43
samples,priority,0,0,0,0,43
samples,product,0,0,0,0,43
samples,severity,2,1,0,0,43
samples,status,0,0,0,0,43
samples,version,6,1,0,0,43
samples 요약,,10,2,0,0,387
sandbox,assignee,0,0,0,0,7
sandbox,component,0,0,0,0,7
sandbox,hardware,1,0,0,0,7
sandbox,os,1,0,0,0,7
sandbox,priority,0,0,0,0,7
sandbox,product,0,0,0,0,7
sandbox,severity,1,0,0,0,7
sandbox,status,0,0,0,0,7
sandbox,version,0,0,0,0,7
sandbox 요약,,3,0,0,0,63
sbvr,assignee,0,0,0,0,4
sbvr,component,0,0,0,0,4
sbvr,hardware,0,0,0,0,4
sbvr,os,0,0,0,0,4
sbvr,priority,0,0,0,0,4
sbvr,product,0,0,0,0,4
sbvr,severity,1,0,0,0,4
sbvr,status,0,0,0,0,4
sbvr,version,0,0,0,0,4
sbvr 요약,,1,0,0,0,36
scandium,assignee,0,0,0,0,15
scandium,component,0,0,0,0,15
scandium,hardware,0,0,0,0,15
scandium,os,0,0,0,0,15
scandium,priority,0,0,0,0,15
scandium,product,0,0,0,0,15
scandium,severity,0,0,0,0,15
scandium,status,0,0,0,0,15
scandium,version,0,0,0,0,15
scandium 요약,,0,0,0,0,135
sci,assignee,0,0,0,0,10
sci,component,0,0,0,0,10
sci,hardware,0,0,0,0,10
sci,os,0,0,0,0,10
sci,priority,0,0,0,0,10
sci,product,0,0,0,0,10
sci,severity,0,0,0,0,10
sci,status,0,0,0,0,10
sci,version,0,0,0,0,10
sci 요약,,0,0,0,0,90
scout,assignee,0,0,0,0,1667
scout,component,0,0,0,0,1667
scout,hardware,11,0,0,0,1667
scout,os,16,0,0,0,1667
scout,priority,9,0,0,0,1667
scout,product,0,0,0,0,1667
scout,severity,74,3,0,0,1667
scout,status,0,0,0,0,1667
scout,version,48,1,0,0,1667
scout 요약,,158,4,0,0,15003
scoutdocs,assignee,0,0,0,0,28
scoutdocs,component,0,0,0,0,28
scoutdocs,hardware,1,0,0,0,28
scoutdocs,os,1,0,0,0,28
scoutdocs,priority,0,0,0,0,28
scoutdocs,product,0,0,0,0,28
scoutdocs,severity,0,0,0,0,28
scoutdocs,status,0,0,0,0,28
scoutdocs,version,1,0,0,0,28
scoutdocs 요약,,3,0,0,0,252
scoutsdk,assignee,0,0,0,0,405
scoutsdk,component,4,0,0,0,405
scoutsdk,hardware,14,0,0,0,405
scoutsdk,os,15,0,0,0,405
scoutsdk,priority,2,0,0,0,405
scoutsdk,product,0,0,0,0,405
scoutsdk,severity,19,0,0,0,405
scoutsdk,status,0,0,0,0,405
scoutsdk,version,16,0,0,0,405
scoutsdk 요약,,70,0,0,0,3645
scripting,assignee,0,0,0,0,146
scripting,component,0,0,0,0,146
scripting,hardware,0,0,0,0,146
scripting,os,0,0,0,0,146
scripting,priority,0,0,0,0,146
scripting,product,0,0,0,0,146
scripting,severity,3,0,0,0,146
scripting,status,0,0,0,0,146
scripting,version,3,0,0,0,146
scripting 요약,,6,0,0,0,1314
scriptingsupport,assignee,0,0,0,0,2
scriptingsupport,component,0,0,0,0,2
scriptingsupport,hardware,0,0,0,0,2
scriptingsupport,os,0,0,0,0,2
scriptingsupport,priority,0,0,0,0,2
scriptingsupport,product,0,0,0,0,2
scriptingsupport,severity,0,0,0,0,2
scriptingsupport,status,0,0,0,0,2
scriptingsupport,version,0,0,0,0,2
scriptingsupport 요약,,0,0,0,0,18
scripts,assignee,0,0,0,0,44
scripts,component,0,3,0,0,44
scripts,hardware,0,0,0,0,44
scripts,os,1,0,0,0,44
scripts,priority,0,0,0,0,44
scripts,product,3,0,0,0,44
scripts,severity,1,0,0,0,44
scripts,status,0,0,0,0,44
scripts,version,1,0,0,0,44
scripts 요약,,6,3,0,0,396
sdk,assignee,0,0,0,0,40
sdk,component,7,0,0,0,40
sdk,hardware,1,0,0,0,40
sdk,os,1,0,0,0,40
sdk,priority,0,0,0,0,40
sdk,product,0,0,0,0,40
sdk,severity,1,0,0,0,40
sdk,status,0,0,0,0,40
sdk,version,0,1,0,0,40
sdk 요약,,10,1,0,0,360
sdkmanagement,assignee,0,0,0,0,65
sdkmanagement,component,13,0,0,0,65
sdkmanagement,hardware,3,0,0,0,65
sdkmanagement,os,3,0,0,0,65
sdkmanagement,priority,4,1,0,0,65
sdkmanagement,product,0,0,0,0,65
sdkmanagement,severity,8,0,0,0,65
sdkmanagement,status,0,0,0,0,65
sdkmanagement,version,1,0,0,0,65
sdkmanagement 요약,,32,1,0,0,585
sdo,assignee,0,0,0,0,314
sdo,component,2,0,0,0,314
sdo,hardware,0,0,0,0,314
sdo,os,0,0,0,0,314
sdo,priority,9,1,0,0,314
sdo,product,0,0,0,0,314
sdo,severity,7,0,0,0,314
sdo,status,0,0,0,0,314
sdo,version,8,0,0,0,314
sdo 요약,,26,1,0,0,2826
search,assignee,0,0,0,0,1866
search,component,27,2,0,0,1866
search,hardware,54,0,0,0,1866
