domain,project,field,1,2,3,4,total
tools,orbit,priority,12,0,0,0,1033
tools,orbit,hardware,6,0,0,0,1033
tools,orbit,version,0,0,0,0,1033
tools,orbit,component,6,0,0,0,1033
tools,orbit,severity,26,1,0,0,1033
tools,orbit,assignee,0,0,0,0,1033
tools,orbit,product,3,0,0,0,1033
tools,orbit,status,0,0,0,0,1033
tools,titan,os,0,0,0,0,183
tools,titan,priority,0,0,0,0,183
tools,titan,hardware,0,0,0,0,183
tools,titan,version,2,0,0,0,183
tools,titan,component,0,0,0,0,183
tools,titan,severity,2,0,0,0,183
tools,titan,assignee,0,0,0,0,183
tools,titan,product,0,0,0,0,183
tools,titan,status,0,0,0,0,183
technology,sapphire,os,24,0,0,0,1189
technology,sapphire,priority,0,0,0,0,1189
technology,sapphire,hardware,24,0,0,0,1189
technology,sapphire,version,39,1,0,0,1189
technology,sapphire,component,7,0,0,0,1189
technology,sapphire,severity,16,0,0,0,1189
technology,sapphire,assignee,0,0,0,0,1189
technology,sapphire,product,0,0,0,0,1189
technology,sapphire,status,0,0,0,0,1189
tools,gef,os,69,4,0,0,2950
tools,gef,priority,145,8,2,0,2950
tools,gef,hardware,45,1,0,0,2950
tools,gef,version,73,0,0,0,2950
tools,gef,component,128,14,0,0,2950
tools,gef,severity,139,11,0,0,2950
tools,gef,assignee,0,0,0,0,2950
tools,gef,product,30,1,0,0,2950
tools,gef,status,0,0,0,0,2950
tools,oomph,os,7,0,0,0,1438
tools,oomph,priority,7,1,0,0,1438
tools,oomph,hardware,10,0,0,0,1438
tools,oomph,version,251,56,20,79,1438
tools,oomph,component,90,4,0,0,1438
tools,oomph,severity,119,4,0,0,1438
tools,oomph,assignee,0,0,0,0,1438
tools,oomph,product,57,0,0,0,1438
tools,oomph,status,0,0,0,0,1438
technology,scout,os,32,0,0,0,1912
technology,scout,priority,11,0,0,0,1912
technology,scout,hardware,26,0,0,0,1912
technology,scout,version,65,1,0,0,1912
technology,scout,component,4,0,0,0,1912
technology,scout,severity,93,3,0,0,1912
technology,scout,assignee,0,0,0,0,1912
technology,scout,product,0,0,0,0,1912
technology,scout,status,0,0,0,0,1912
rt,ecf,os,43,0,0,0,1944
rt,ecf,priority,29,1,0,0,1944
rt,ecf,hardware,45,0,0,0,1944
rt,ecf,version,92,6,0,0,1944
rt,ecf,component,36,0,0,0,1944
rt,ecf,severity,104,6,0,0,1944
rt,ecf,assignee,0,0,0,0,1944
rt,ecf,product,6,0,0,0,1944
rt,ecf,status,0,0,0,0,1944
technology,babel,os,3,0,0,0,653
technology,babel,priority,22,1,0,0,653
technology,babel,hardware,2,0,0,0,653
technology,babel,version,7,0,0,0,653
technology,babel,component,25,0,0,0,653
technology,babel,severity,19,0,2,0,653
technology,babel,assignee,0,0,0,0,653
technology,babel,product,7,0,0,0,653
technology,babel,status,0,0,0,0,653
technology,mpc,os,6,0,0,0,596
technology,mpc,priority,15,3,0,0,596
technology,mpc,hardware,4,0,0,0,596
technology,mpc,version,10,0,0,0,596
technology,mpc,component,30,0,0,0,596
technology,mpc,severity,13,1,0,0,596
technology,mpc,assignee,0,0,0,0,596
technology,mpc,product,28,0,0,0,596
technology,mpc,status,0,0,0,0,596
ecd,che,os,0,0,0,0,22
ecd,che,priority,0,0,0,0,22
ecd,che,hardware,0,0,0,0,22
ecd,che,version,0,0,0,0,22
ecd,che,component,1,0,0,0,22
ecd,che,severity,0,0,0,0,22
ecd,che,assignee,0,0,0,0,22
ecd,che,product,0,0,0,0,22
ecd,che,status,0,0,0,0,22
technology,efxclipse,os,3,0,0,0,1092
technology,efxclipse,priority,0,0,0,0,1092
technology,efxclipse,hardware,2,0,0,0,1092
technology,efxclipse,version,11,0,0,0,1092
technology,efxclipse,component,21,0,0,0,1092
technology,efxclipse,severity,46,0,0,0,1092
technology,efxclipse,assignee,0,0,0,0,1092
technology,efxclipse,product,1,0,0,0,1092
technology,efxclipse,status,0,0,0,0,1092
tools,tracecompass,os,1,0,0,0,500
tools,tracecompass,priority,0,0,0,0,500
tools,tracecompass,hardware,0,0,0,0,500
tools,tracecompass,version,72,0,0,0,500
tools,tracecompass,component,58,13,0,0,500
tools,tracecompass,severity,28,1,0,0,500
tools,tracecompass,assignee,0,0,0,0,500
tools,tracecompass,product,70,0,0,0,500
tools,tracecompass,status,0,0,0,0,500
technology,epf,os,12,0,0,0,3064
technology,epf,priority,212,15,0,0,3064
technology,epf,hardware,8,0,0,0,3064
technology,epf,version,85,20,1,0,3064
technology,epf,component,18,1,1,0,3064
technology,epf,severity,118,3,0,0,3064
technology,epf,assignee,0,0,0,0,3064
technology,epf,product,1,0,0,0,3064
technology,epf,status,0,0,0,0,3064
rt,apricot,os,0,0,0,0,14
rt,apricot,priority,0,0,0,0,14
rt,apricot,hardware,0,0,0,0,14
rt,apricot,version,0,0,0,0,14
rt,apricot,component,1,0,0,0,14
rt,apricot,severity,1,0,0,0,14
rt,apricot,assignee,0,0,0,0,14
rt,apricot,product,1,0,0,0,14
rt,apricot,status,0,0,0,0,14
technology,osee,os,43,0,0,0,355
technology,osee,priority,3,0,0,0,355
technology,osee,hardware,42,0,0,0,355
technology,osee,version,19,0,1,0,355
technology,osee,component,3,1,0,0,355
technology,osee,severity,15,0,0,0,355
technology,osee,assignee,0,0,0,0,355
technology,osee,product,1,0,0,0,355
technology,osee,status,0,0,0,0,355
eclipse,jdt,os,883,7,0,0,55279
eclipse,jdt,priority,2163,67,1,0,55279
eclipse,jdt,hardware,696,0,0,0,55279
eclipse,jdt,version,864,23,1,0,55279
eclipse,jdt,component,628,20,2,0,55279
eclipse,jdt,severity,2197,66,6,0,55279
eclipse,jdt,assignee,0,0,0,0,55279
eclipse,jdt,product,314,8,1,0,55279
eclipse,jdt,status,0,0,0,0,55279
modeling,emf.parsley,os,1,0,0,0,142
modeling,emf.parsley,priority,0,0,0,0,142
modeling,emf.parsley,hardware,0,0,0,0,142
modeling,emf.parsley,version,0,0,0,0,142
modeling,emf.parsley,component,5,0,0,0,142
modeling,emf.parsley,severity,3,0,0,0,142
modeling,emf.parsley,assignee,0,0,0,0,142
modeling,emf.parsley,product,0,0,0,0,142
modeling,emf.parsley,status,0,0,0,0,142
technology,handly,os,0,0,0,0,142
technology,handly,priority,0,0,0,0,142
technology,handly,hardware,1,0,0,0,142
technology,handly,version,0,0,0,0,142
technology,handly,component,0,0,0,0,142
technology,handly,severity,0,0,0,0,142
technology,handly,assignee,0,0,0,0,142
technology,handly,product,0,0,0,0,142
technology,handly,status,0,0,0,0,142
technology,recommenders.incubator,os,3,0,0,0,225
technology,recommenders.incubator,priority,1,1,0,0,225
technology,recommenders.incubator,hardware,3,0,0,0,225
technology,recommenders.incubator,version,31,2,0,1,225
technology,recommenders.incubator,component,2,0,0,0,225
technology,recommenders.incubator,severity,11,0,0,0,225
technology,recommenders.incubator,assignee,0,0,0,0,225
technology,recommenders.incubator,product,2,0,0,0,225
technology,recommenders.incubator,status,0,0,0,0,225
mylyn,mylyn,os,84,2,1,1,8422
mylyn,mylyn,priority,1524,209,82,72,8422
mylyn,mylyn,hardware,31,1,0,0,8422
mylyn,mylyn,version,142,4,0,0,8422
mylyn,mylyn,component,233,14,0,0,8422
mylyn,mylyn,severity,899,38,4,1,8422
mylyn,mylyn,assignee,0,0,0,0,8422
mylyn,mylyn,product,24,2,0,0,8422
mylyn,mylyn,status,0,0,0,0,8422
tools,atf,os,6,0,0,0,493
tools,atf,priority,32,3,0,0,493
tools,atf,hardware,0,0,0,0,493
tools,atf,version,3,0,0,0,493
tools,atf,component,11,0,0,0,493
tools,atf,severity,21,0,1,0,493
tools,atf,assignee,0,0,0,0,493
tools,atf,product,3,0,0,0,493
tools,atf,status,0,0,0,0,493
tools,aspectj,os,28,0,0,0,2884
tools,aspectj,priority,375,41,7,1,2884
tools,aspectj,hardware,4,0,0,0,2884
tools,aspectj,version,109,8,0,0,2884
tools,aspectj,component,72,4,0,0,2884
tools,aspectj,severity,250,14,1,0,2884
tools,aspectj,assignee,0,0,0,0,2884
tools,aspectj,product,48,3,0,0,2884
tools,aspectj,status,0,0,0,0,2884
modeling,modeling,os,0,0,0,0,217
modeling,modeling,priority,2,0,0,0,217
modeling,modeling,hardware,1,0,0,0,217
modeling,modeling,version,7,1,0,0,217
modeling,modeling,component,12,0,0,0,217
modeling,modeling,severity,16,1,1,0,217
modeling,modeling,assignee,0,0,0,0,217
modeling,modeling,product,10,0,0,0,217
modeling,modeling,status,0,0,0,0,217
modeling,emft.refactor,os,1,0,0,0,20
modeling,emft.refactor,priority,0,0,0,0,20
modeling,emft.refactor,hardware,0,0,0,0,20
modeling,emft.refactor,version,0,0,0,0,20
modeling,emft.refactor,component,1,0,0,0,20
modeling,emft.refactor,severity,0,0,0,0,20
modeling,emft.refactor,assignee,0,0,0,0,20
modeling,emft.refactor,product,0,0,0,0,20
modeling,emft.refactor,status,0,0,0,0,20
soa,bpel,os,2,0,0,0,376
soa,bpel,priority,5,0,0,0,376
soa,bpel,hardware,1,0,0,0,376
soa,bpel,version,9,2,0,0,376
soa,bpel,component,3,0,0,0,376
soa,bpel,severity,6,0,0,0,376
soa,bpel,assignee,0,0,0,0,376
soa,bpel,product,1,0,0,0,376
soa,bpel,status,0,0,0,0,376
technology,egerrit,os,1,0,0,0,394
technology,egerrit,priority,1,0,0,0,394
technology,egerrit,hardware,0,0,0,0,394
technology,egerrit,version,1,0,0,0,394
technology,egerrit,component,1,0,0,0,394
technology,egerrit,severity,49,0,0,0,394
technology,egerrit,assignee,0,0,0,0,394
technology,egerrit,product,0,0,0,0,394
technology,egerrit,status,0,0,0,0,394
technology,dash,os,5,0,0,0,199
technology,dash,priority,5,0,0,0,199
technology,dash,hardware,2,0,0,0,199
technology,dash,version,0,0,0,0,199
technology,dash,component,6,1,0,0,199
technology,dash,severity,3,0,0,0,199
technology,dash,assignee,0,0,0,0,199
technology,dash,product,1,0,0,0,199
technology,dash,status,0,0,0,0,199
technology,swtbot,os,93,1,0,0,524
technology,swtbot,priority,28,0,0,0,524
technology,swtbot,hardware,97,0,0,0,524
technology,swtbot,version,80,0,0,0,524
technology,swtbot,component,31,0,0,0,524
technology,swtbot,severity,27,0,0,0,524
technology,swtbot,assignee,0,0,0,0,524
technology,swtbot,product,1,0,0,0,524
technology,swtbot,status,0,0,0,0,524
tools,tools,os,0,0,0,0,9
tools,tools,priority,0,0,0,0,9
tools,tools,hardware,0,0,0,0,9
tools,tools,version,1,0,0,0,9
tools,tools,component,1,0,0,0,9
tools,tools,severity,0,0,0,0,9
tools,tools,assignee,0,0,0,0,9
tools,tools,product,1,0,0,0,9
tools,tools,status,0,0,0,0,9
technology,app4mc,os,0,0,0,0,47
technology,app4mc,priority,0,0,0,0,47
technology,app4mc,hardware,0,0,0,0,47
technology,app4mc,version,0,0,0,0,47
technology,app4mc,component,0,0,0,0,47
technology,app4mc,severity,1,0,0,0,47
technology,app4mc,assignee,0,0,0,0,47
technology,app4mc,product,0,0,0,0,47
technology,app4mc,status,0,0,0,0,47
rt,equinox,os,133,3,0,0,13046
rt,equinox,priority,124,5,1,0,13046
rt,equinox,hardware,68,1,0,0,13046
rt,equinox,version,337,6,1,0,13046
rt,equinox,component,249,12,1,0,13046
rt,equinox,severity,505,32,4,0,13046
rt,equinox,assignee,0,0,0,0,13046
rt,equinox,product,120,4,0,0,13046
rt,equinox,status,0,0,0,0,13046
modeling,m2t,os,4,0,0,0,1059
modeling,m2t,priority,82,2,0,0,1059
modeling,m2t,hardware,3,0,0,0,1059
modeling,m2t,version,37,2,0,0,1059
modeling,m2t,component,27,1,0,0,1059
modeling,m2t,severity,60,1,0,0,1059
modeling,m2t,assignee,0,0,0,0,1059
modeling,m2t,product,11,1,0,0,1059
modeling,m2t,status,0,0,0,0,1059
technology,tycho,os,229,0,1,0,1060
technology,tycho,priority,52,1,0,0,1060
technology,tycho,hardware,233,0,0,0,1060
technology,tycho,version,69,2,0,0,1060
technology,tycho,component,17,0,1,0,1060
technology,tycho,severity,146,10,2,0,1060
technology,tycho,assignee,0,0,0,0,1060
technology,tycho,product,0,0,0,0,1060
technology,tycho,status,0,0,0,0,1060
iot,scada,os,2,0,0,0,101
iot,scada,priority,2,0,0,0,101
iot,scada,hardware,1,0,0,0,101
iot,scada,version,16,0,0,0,101
iot,scada,component,1,0,0,0,101
iot,scada,severity,6,0,0,0,101
iot,scada,assignee,0,0,0,0,101
iot,scada,product,0,0,0,0,101
iot,scada,status,0,0,0,0,101
tools,thym,os,2,0,0,0,130
tools,thym,priority,0,0,0,0,130
tools,thym,hardware,1,0,0,0,130
tools,thym,version,3,0,0,0,130
tools,thym,component,0,0,0,0,130
tools,thym,severity,18,0,0,0,130
tools,thym,assignee,0,0,0,0,130
tools,thym,product,0,0,0,0,130
tools,thym,status,0,0,0,0,130
tools,mtj,os,41,0,0,0,744
tools,mtj,priority,57,5,1,1,744
tools,mtj,hardware,63,1,0,0,744
tools,mtj,version,77,9,0,0,744
tools,mtj,component,77,4,0,0,744
tools,mtj,severity,49,0,0,0,744
tools,mtj,assignee,0,0,0,0,744
tools,mtj,product,1,0,0,0,744
tools,mtj,status,0,0,0,0,744
modeling,mdht,os,2,0,0,0,29
modeling,mdht,priority,0,0,0,0,29
modeling,mdht,hardware,2,0,0,0,29
modeling,mdht,version,0,0,0,0,29
modeling,mdht,component,5,1,0,0,29
modeling,mdht,severity,0,0,0,0,29
modeling,mdht,assignee,0,0,0,0,29
modeling,mdht,product,0,0,0,0,29
modeling,mdht,status,0,0,0,0,29
modeling,edapt,os,1,0,0,0,125
modeling,edapt,priority,32,2,0,0,125
modeling,edapt,hardware,0,0,0,0,125
modeling,edapt,version,3,0,0,0,125
modeling,edapt,component,4,0,0,0,125
modeling,edapt,severity,9,0,0,0,125
modeling,edapt,assignee,0,0,0,0,125
modeling,edapt,product,0,0,0,0,125
modeling,edapt,status,0,0,0,0,125
technology,jubula,os,97,0,0,0,2030
technology,jubula,priority,311,18,0,1,2030
technology,jubula,hardware,51,0,0,0,2030
technology,jubula,version,29,2,0,0,2030
technology,jubula,component,8,0,0,0,2030
technology,jubula,severity,191,5,0,0,2030
technology,jubula,assignee,0,0,0,0,2030
technology,jubula,product,0,0,0,0,2030
technology,jubula,status,0,0,0,0,2030
technology,usssdk,os,0,0,0,0,7
technology,usssdk,priority,0,0,0,0,7
technology,usssdk,hardware,0,0,0,0,7
technology,usssdk,version,0,0,2,0,7
technology,usssdk,component,1,0,0,0,7
technology,usssdk,severity,2,0,0,0,7
technology,usssdk,assignee,0,0,0,0,7
technology,usssdk,product,0,0,0,0,7
technology,usssdk,status,0,0,0,0,7
modeling,emf.egf,os,3,0,0,0,191
modeling,emf.egf,priority,1,0,0,0,191
modeling,emf.egf,hardware,3,0,0,0,191
modeling,emf.egf,version,4,0,0,0,191
modeling,emf.egf,component,0,0,0,0,191
modeling,emf.egf,severity,5,0,0,0,191
modeling,emf.egf,assignee,0,0,0,0,191
modeling,emf.egf,product,0,0,0,0,191
modeling,emf.egf,status,0,0,0,0,191
rt,ercp,os,12,0,0,0,595
rt,ercp,priority,4,1,0,0,595
rt,ercp,hardware,4,0,0,0,595
rt,ercp,version,9,1,0,0,595
rt,ercp,component,31,0,0,0,595
rt,ercp,severity,24,0,1,0,595
rt,ercp,assignee,0,0,0,0,595
rt,ercp,product,1,0,0,0,595
rt,ercp,status,0,0,0,0,595
modeling,amalgam,os,0,0,0,0,124
modeling,amalgam,priority,0,0,0,0,124
modeling,amalgam,hardware,0,0,0,0,124
modeling,amalgam,version,0,0,0,0,124
modeling,amalgam,component,0,0,0,0,124
modeling,amalgam,severity,5,0,0,0,124
modeling,amalgam,assignee,0,0,0,0,124
modeling,amalgam,product,0,0,0,0,124
modeling,amalgam,status,0,0,0,0,124
iot,tinydtls,os,0,0,0,0,7
iot,tinydtls,priority,1,0,0,0,7
iot,tinydtls,hardware,0,0,0,0,7
iot,tinydtls,version,0,0,0,0,7
iot,tinydtls,component,0,0,0,0,7
iot,tinydtls,severity,0,0,0,0,7
iot,tinydtls,assignee,0,0,0,0,7
iot,tinydtls,product,0,0,0,0,7
iot,tinydtls,status,0,0,0,0,7
tools,ajdt,os,11,0,0,0,1465
tools,ajdt,priority,46,6,1,0,1465
tools,ajdt,hardware,3,0,0,0,1465
tools,ajdt,version,94,6,0,0,1465
tools,ajdt,component,28,1,0,0,1465
tools,ajdt,severity,72,4,0,0,1465
tools,ajdt,assignee,0,0,0,0,1465
tools,ajdt,product,24,1,0,0,1465
tools,ajdt,status,0,0,0,0,1465
technology,ogee,os,0,0,0,0,33
technology,ogee,priority,0,0,0,0,33
technology,ogee,hardware,0,0,0,0,33
technology,ogee,version,4,1,0,0,33
technology,ogee,component,0,0,0,0,33
technology,ogee,severity,3,0,0,0,33
technology,ogee,assignee,0,0,0,0,33
technology,ogee,product,0,0,0,0,33
technology,ogee,status,0,0,0,0,33
tools,buildship,os,22,1,0,0,390
tools,buildship,priority,0,0,0,0,390
tools,buildship,hardware,20,0,0,0,390
tools,buildship,version,54,25,0,0,390
tools,buildship,component,0,0,0,0,390
tools,buildship,severity,40,0,0,0,390
tools,buildship,assignee,0,0,0,0,390
tools,buildship,product,0,0,0,0,390
tools,buildship,status,0,0,0,0,390
modeling,ecoretools,os,0,0,0,0,293
modeling,ecoretools,priority,20,0,0,0,293
modeling,ecoretools,hardware,0,0,0,0,293
modeling,ecoretools,version,10,10,0,0,293
modeling,ecoretools,component,1,1,0,0,293
modeling,ecoretools,severity,15,1,0,0,293
modeling,ecoretools,assignee,0,0,0,0,293
modeling,ecoretools,product,1,1,0,0,293
modeling,ecoretools,status,0,0,0,0,293
iot,kura,os,0,0,0,0,46
iot,kura,priority,0,0,0,0,46
iot,kura,hardware,0,0,0,0,46
iot,kura,version,0,0,0,0,46
iot,kura,component,0,0,0,0,46
iot,kura,severity,2,0,0,0,46
iot,kura,assignee,0,0,0,0,46
iot,kura,product,0,0,0,0,46
iot,kura,status,0,0,0,0,46
modeling,mmt.atl,os,1,0,0,0,271
modeling,mmt.atl,priority,0,0,0,0,271
modeling,mmt.atl,hardware,0,0,0,0,271
modeling,mmt.atl,version,1,0,0,0,271
modeling,mmt.atl,component,1,0,0,0,271
modeling,mmt.atl,severity,5,2,1,0,271
modeling,mmt.atl,assignee,0,0,0,0,271
modeling,mmt.atl,product,0,0,0,0,271
modeling,mmt.atl,status,0,0,0,0,271
webtools,jsdt,os,40,0,0,0,2439
webtools,jsdt,priority,21,1,1,0,2439
webtools,jsdt,hardware,38,0,0,0,2439
webtools,jsdt,version,64,176,3,0,2439
webtools,jsdt,component,250,24,2,2,2439
webtools,jsdt,severity,134,6,1,0,2439
webtools,jsdt,assignee,0,0,0,0,2439
webtools,jsdt,product,239,6,0,0,2439
webtools,jsdt,status,0,0,0,0,2439
modeling,sirius,os,135,1,0,0,1595
modeling,sirius,priority,59,2,0,0,1595
modeling,sirius,hardware,121,1,0,0,1595
modeling,sirius,version,42,2,0,0,1595
modeling,sirius,component,5,0,0,0,1595
modeling,sirius,severity,137,7,1,0,1595
modeling,sirius,assignee,0,0,0,0,1595
modeling,sirius,product,2,0,0,0,1595
modeling,sirius,status,0,0,0,0,1595
technology,epp,os,66,0,0,0,1558
technology,epp,priority,82,4,3,1,1558
technology,epp,hardware,59,1,0,0,1558
technology,epp,version,158,5,0,0,1558
technology,epp,component,154,0,0,0,1558
technology,epp,severity,64,3,0,0,1558
technology,epp,assignee,0,0,0,0,1558
technology,epp,product,111,0,0,0,1558
technology,epp,status,0,0,0,0,1558
technology,hudson,os,78,1,0,0,1423
technology,hudson,priority,12,0,0,0,1423
technology,hudson,hardware,13,0,0,0,1423
technology,hudson,version,33,1,0,0,1423
technology,hudson,component,32,1,0,0,1423
technology,hudson,severity,60,3,0,0,1423
technology,hudson,assignee,0,0,0,0,1423
technology,hudson,product,4,0,0,0,1423
technology,hudson,status,0,0,0,0,1423
science,chemclipse,os,1,0,0,0,22
science,chemclipse,priority,0,0,0,0,22
science,chemclipse,hardware,1,0,0,0,22
science,chemclipse,version,0,0,0,0,22
science,chemclipse,component,0,0,0,0,22
science,chemclipse,severity,0,0,0,0,22
science,chemclipse,assignee,0,0,0,0,22
science,chemclipse,product,0,0,0,0,22
science,chemclipse,status,0,0,0,0,22
modeling,ecp,os,6,0,0,0,1615
modeling,ecp,priority,574,82,32,50,1615
modeling,ecp,hardware,4,0,0,0,1615
modeling,ecp,version,13,0,0,0,1615
modeling,ecp,component,3,0,0,0,1615
modeling,ecp,severity,93,5,1,0,1615
modeling,ecp,assignee,0,0,0,0,1615
modeling,ecp,product,0,0,0,0,1615
modeling,ecp,status,0,0,0,0,1615
iot,4diac,os,1,0,0,0,302
iot,4diac,priority,0,0,0,0,302
iot,4diac,hardware,1,0,0,0,302
iot,4diac,version,82,2,0,0,302
iot,4diac,component,4,0,0,0,302
iot,4diac,severity,3,0,0,0,302
iot,4diac,assignee,0,0,0,0,302
iot,4diac,product,0,0,0,0,302
iot,4diac,status,0,0,0,0,302
tools,xtend,os,44,0,0,0,2297
tools,xtend,priority,3,0,0,0,2297
tools,xtend,hardware,39,0,0,0,2297
tools,xtend,version,146,9,1,0,2297
tools,xtend,component,187,7,0,0,2297
tools,xtend,severity,260,22,1,0,2297
tools,xtend,assignee,0,0,0,0,2297
tools,xtend,product,111,0,0,0,2297
tools,xtend,status,0,0,0,0,2297
technology,recommenders,os,34,1,0,0,1206
technology,recommenders,priority,27,0,0,0,1206
technology,recommenders,hardware,31,0,0,0,1206
technology,recommenders,version,38,3,0,0,1206
technology,recommenders,component,24,0,0,0,1206
technology,recommenders,severity,73,8,0,0,1206
technology,recommenders,assignee,0,0,0,0,1206
technology,recommenders,product,2,0,0,0,1206
technology,recommenders,status,0,0,0,0,1206
technology,stem,os,5,0,0,0,437
technology,stem,priority,5,0,0,0,437
technology,stem,hardware,6,0,0,0,437
technology,stem,version,0,0,0,0,437
technology,stem,component,6,0,0,0,437
technology,stem,severity,7,0,0,0,437
technology,stem,assignee,0,0,0,0,437
technology,stem,product,1,0,0,0,437
technology,stem,status,0,0,0,0,437
eclipse,e4,os,87,1,0,0,3478
eclipse,e4,priority,19,1,0,0,3478
eclipse,e4,hardware,67,1,0,0,3478
eclipse,e4,version,81,2,0,0,3478
eclipse,e4,component,11,0,1,0,3478
eclipse,e4,severity,81,7,1,0,3478
eclipse,e4,assignee,0,0,0,0,3478
eclipse,e4,product,4,1,0,0,3478
eclipse,e4,status,0,0,0,0,3478
technology,woolsey,os,0,0,0,0,50
technology,woolsey,priority,1,1,0,0,50
technology,woolsey,hardware,0,0,0,0,50
technology,woolsey,version,0,0,0,0,50
technology,woolsey,component,1,0,0,0,50
technology,woolsey,severity,1,0,0,0,50
technology,woolsey,assignee,0,0,0,0,50
technology,woolsey,product,0,0,0,0,50
technology,woolsey,status,0,0,0,0,50
tools,tcf,os,19,0,0,0,1144
tools,tcf,priority,19,2,0,0,1144
tools,tcf,hardware,11,0,0,0,1144
tools,tcf,version,53,0,0,0,1144
tools,tcf,component,117,3,0,0,1144
tools,tcf,severity,44,1,0,0,1144
tools,tcf,assignee,0,0,0,0,1144
tools,tcf,product,116,1,0,0,1144
tools,tcf,status,0,0,0,0,1144
technology,remus,os,0,0,0,0,61
technology,remus,priority,0,0,0,0,61
technology,remus,hardware,0,0,0,0,61
technology,remus,version,1,0,0,0,61
technology,remus,component,0,0,0,0,61
technology,remus,severity,1,0,0,0,61
technology,remus,assignee,0,0,0,0,61
technology,remus,product,0,0,0,0,61
technology,remus,status,0,0,0,0,61
modeling,epsilon,os,3,0,0,0,535
modeling,epsilon,priority,2,0,0,0,535
modeling,epsilon,hardware,1,0,0,0,535
modeling,epsilon,version,13,2,0,0,535
modeling,epsilon,component,101,0,0,0,535
modeling,epsilon,severity,26,0,0,0,535
modeling,epsilon,assignee,0,0,0,0,535
modeling,epsilon,product,101,0,0,0,535
modeling,epsilon,status,0,0,0,0,535
eclipse,platform,os,1943,33,2,0,110606
eclipse,platform,priority,3516,165,23,4,110606
eclipse,platform,hardware,933,8,3,0,110606
eclipse,platform,version,2756,97,8,2,110606
eclipse,platform,component,1502,90,10,1,110606
eclipse,platform,severity,4045,170,27,3,110606
eclipse,platform,assignee,0,0,0,0,110606
eclipse,platform,product,1194,26,3,1,110606
eclipse,platform,status,0,0,0,0,110606
modeling,emft.facet,os,5,0,0,0,828
modeling,emft.facet,priority,230,79,17,4,828
modeling,emft.facet,hardware,4,0,0,0,828
modeling,emft.facet,version,23,0,0,0,828
modeling,emft.facet,component,4,0,0,0,828
modeling,emft.facet,severity,61,2,1,0,828
modeling,emft.facet,assignee,0,0,0,0,828
modeling,emft.facet,product,0,0,0,0,828
modeling,emft.facet,status,0,0,0,0,828
tools,ptp,os,64,0,0,0,2732
tools,ptp,priority,167,13,2,2,2732
tools,ptp,hardware,24,0,0,0,2732
tools,ptp,version,201,16,1,0,2732
tools,ptp,component,155,1,0,0,2732
tools,ptp,severity,104,6,0,0,2732
tools,ptp,assignee,0,0,0,0,2732
tools,ptp,product,59,0,0,0,2732
tools,ptp,status,0,0,0,0,2732
iot,paho,os,5,0,0,0,143
iot,paho,priority,0,0,0,0,143
iot,paho,hardware,5,0,0,0,143
iot,paho,version,1,0,0,0,143
iot,paho,component,2,0,0,0,143
iot,paho,severity,2,0,0,0,143
iot,paho,assignee,0,0,0,0,143
iot,paho,product,0,0,0,0,143
iot,paho,status,0,0,0,0,143
modeling,etrice,os,0,0,0,0,541
modeling,etrice,priority,2,0,0,0,541
modeling,etrice,hardware,0,0,0,0,541
modeling,etrice,version,9,1,0,0,541
modeling,etrice,component,0,0,0,0,541
modeling,etrice,severity,55,1,0,0,541
modeling,etrice,assignee,0,0,0,0,541
modeling,etrice,product,0,0,0,0,541
modeling,etrice,status,0,0,0,0,541
birt,birt,os,75,2,0,0,23056
birt,birt,priority,354,43,6,8,23056
birt,birt,hardware,21,0,0,0,23056
birt,birt,version,368,17,1,0,23056
birt,birt,component,433,16,3,1,23056
birt,birt,severity,624,27,1,0,23056
birt,birt,assignee,0,0,0,0,23056
birt,birt,product,27,2,0,0,23056
birt,birt,status,0,0,0,0,23056
modeling,mdt.uml2,os,1,0,0,0,960
modeling,mdt.uml2,priority,54,12,0,0,960
modeling,mdt.uml2,hardware,1,0,0,0,960
modeling,mdt.uml2,version,64,2,1,0,960
modeling,mdt.uml2,component,38,5,0,0,960
modeling,mdt.uml2,severity,67,2,1,0,960
modeling,mdt.uml2,assignee,0,0,0,0,960
modeling,mdt.uml2,product,18,2,0,0,960
modeling,mdt.uml2,status,0,0,0,0,960
tools,objectteams,os,1,0,0,0,664
tools,objectteams,priority,4,0,0,0,664
tools,objectteams,hardware,0,0,0,0,664
tools,objectteams,version,17,0,0,0,664
tools,objectteams,component,1,0,0,0,664
tools,objectteams,severity,6,0,0,0,664
tools,objectteams,assignee,0,0,0,0,664
tools,objectteams,product,0,0,0,0,664
tools,objectteams,status,0,0,0,0,664
rt,virgo,os,22,0,0,0,1580
rt,virgo,priority,6,0,0,0,1580
rt,virgo,hardware,12,0,0,0,1580
rt,virgo,version,77,2,0,0,1580
rt,virgo,component,33,2,0,0,1580
rt,virgo,severity,115,5,0,0,1580
rt,virgo,assignee,0,0,0,0,1580
rt,virgo,product,2,0,0,0,1580
rt,virgo,status,0,0,0,0,1580
iot,mihini,os,0,0,0,0,121
iot,mihini,priority,38,10,2,1,121
iot,mihini,hardware,0,0,0,0,121
iot,mihini,version,0,0,0,0,121
iot,mihini,component,0,0,0,0,121
iot,mihini,severity,13,1,0,0,121
iot,mihini,assignee,0,0,0,0,121
iot,mihini,product,0,0,0,0,121
iot,mihini,status,0,0,0,0,121
